descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"LOTEAMENTO VILA CECHINEL - BAIRRO SÃO DEFENDE	131.770",4385169,1,CLASSIFICADO_LANCE,LOTE,650000,650000
