ano,data,dataVencimento,itens,numero,ocorrencias
2019,2019-09-26,2020-09-26,"itens_97613efe-abd5-400f-860c-f0c5194f4718.csv",78," "
2019,2019-09-26,2020-09-26,"itens_01ef3992-8445-4092-9a7a-340c3777af9d.csv",21," "
