descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SIMETICONA 40MG CPR",1266357,592,12000,ATIVO,COMPRIMIDO,1272,0.106
"PANTOPRAZOL 40MG CPR",1266389,523,8000,ATIVO,COMPRIMIDO,1200,0.15
"NISTATINA CREME VAGINAL 60G  Contendo no MÍNIMO 1 APLICADOR",1266390,489,17700,ATIVO,TUB,56640,3.2
"PANTOPRAZOL 20MG CPR",1266419,522,4000,ATIVO,COMPRIMIDO,476,0.119
"LEVONORGESTREL + ETINILESTRADIOL 0,15MG+0,03MG CPR",1266422,415,400000,ATIVO,COMPRIMIDO,29880,0.0747
"LEVOFLOXACINO 500MG CPR",1266423,411,15000,ATIVO,COMPRIMIDO,7500,0.5
"IVERMECTINA 6MG COMPRIMIDO",1266424,393,50000,ATIVO,COMPRIMIDO,8000,0.16
"GLICINE MAX ISOFLAVONA 150MG (ISOFLAVONA)",1266425,332,10000,ATIVO,COMPRIMIDO,2790,0.279
"GINKGO BILOBA 120MG CPR",1266426,330,2000,ATIVO,COMPRIMIDO,1160,0.58
"DOXAZOSINA 2MG CPR",1266427,268,630000,ATIVO,COMPRIMIDO,62937,0.0999
"DIGOXINA 0,25 MG",1266428,246,500000,ATIVO,COMPRIMIDO,27500,0.055
"CLONAZEPAM 2,5 MG/ML 20ML",1266429,177,115000,ATIVO,FRASCO,164450,1.43
"CARBONATO DE CALCIO + VIT D 500MG+400UI CPR (blister de no m",1266430,134,700000,ATIVO,COMPRIMIDO,75600,0.108
"CARBOCISTEINA 20MG/ML XAROPE 100ML",1266431,132,300,ATIVO,FRASCO,828,2.76
"BROMETO DE IPRATROPIO 0,250MG/ML SOL INALAÇÃO 20ML",1266432,109,8380,ATIVO,FRASCO,5572.7,0.665
"ACICLOVIR 200MG",1266433,13,245800,ATIVO,COMPRIMIDO,41048.6,0.167
