acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1076,2019,"APLICAÇÕES DIRETAS","Recursos Ordinários",17,0,33900000,"SEC. M. DE INFRAEST., PLANEJ. E MOBILIDADE URBANA"," ",1017,512,
1076,2019,"APLICAÇÕES DIRETAS","Recursos Ordinários",17,0,44900000,"SEC. M. DE INFRAEST., PLANEJ. E MOBILIDADE URBANA"," ",1017,512,
