descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Esguicho Metal Pistola",1298252,99,10,ATIVO,UNIDADE,141.8,14.18
"ACABAMENTO VALVULA DESCARGA",1298254,73,10,ATIVO,UNIDADE,315,31.5
"BOMBA SAPO JS REF650 SUBMERSA",1298255,84,15,ATIVO,UNIDADE,2437.5,162.5
"ADAPTADOR SOLDAVEL CURTO 32mm X 1",1298256,75,15,ATIVO,UNIDADE,17.1,1.14
"ADESIVO PVC 850G",1298257,80,10,ATIVO,UNIDADE,242.8,24.28
"Tubo esgoto 100mm;",1298279,197,250,ATIVO,METRO,1525,6.1
"te soldável 50mm",1298280,187,15,ATIVO,UNIDADE,54.15,3.61
"Te soldavel 32mm",1298281,185,15,ATIVO,UNIDADE,28.5,1.9
"te LR azul com bucha metal 25 x 3/4",1298286,181,15,ATIVO,UNIDADE,39.45,2.63
"Luva soldável 60mm",1298287,143,15,ATIVO,UNIDADE,73.8,4.92
"te esgoto redução  75 x 50mm",1298288,177,15,ATIVO,UNIDADE,83.7,5.58
"Sifão p/ pia de cozinha universal branco 1,20mt",1298289,171,15,ATIVO,PEÇA,88.65,5.91
"Resistência p/ Chuveiro 3 temperaturas Tensão 220V,potência",1298290,166,30,ATIVO,PEÇA,275.7,9.19
"REGULADOR DE GAS aliança ref 504/01 media",1298291,164,15,ATIVO,UNIDADE,265.8,17.72
"REDUÇÃO EXENTRICA 75mm X 50mm ESGOTO",1298292,154,15,ATIVO,UNIDADE,46.2,3.08
"BUCHA REDUÇÃO 50mm X 40mm SOLDÁVEL PARA AGUA",1300327,87,15,ATIVO,UNIDADE,28.5,1.9
"Torneira metal p/ pia cozinha 1/2 simples",1300350,194,15,ATIVO,UNIDADE,492.15,32.81
"te soldável 40mm",1300351,186,15,ATIVO,UNIDADE,46.2,3.08
"Luva soldavel 50mm",1300355,142,15,ATIVO,UNIDADE,27,1.8
"Luva soldavel 40mm",1300356,141,15,ATIVO,UNIDADE,21.15,1.41
"Luva LR azul com bucha metal 20 x 1/2",1300357,135,15,ATIVO,UNIDADE,30.45,2.03
"Registro PVC esfera 32mm.",1300358,162,15,ATIVO,PEÇA,127.5,8.5
"CAP 50mm SOLDÁVEL",1302382,92,15,ATIVO,UNIDADE,33.45,2.23
"JOELHO LR 20 X 1/2",1302383,104,15,ATIVO,UNIDADE,11.85,0.79
"CURVA CURTA 90° X 75 mm PARA ESGOTO",1302384,98,15,ATIVO,UNIDADE,120.15,8.01
"braço chuveiro pvc",1302387,85,20,ATIVO,UNIDADE,74.8,3.74
"União de mangueira 1/2 PVC",1302409,208,30,ATIVO,UNIDADE,13.8,0.46
"TUBO SOLDAVEL 32MM;",1302410,204,90,ATIVO,METRO,348.3,3.87
"tubo esgoto 150mm",1302411,198,150,ATIVO,METRO,2442,16.28
"torneira jardim metal esfera 1/2",1302412,192,15,ATIVO,UNIDADE,167.4,11.16
"Torneira jardim 1/2 PVC",1302413,190,15,ATIVO,UNIDADE,35.4,2.36
"NIPEL 1/2 ROSCÁVEL",1302418,148,15,ATIVO,UNIDADE,7.95,0.53
"MICTORIO SIFONADO D LOUÇA BRANCA",1302419,146,5,ATIVO,PEÇA,869,173.8
"MANGUEIRA REFORÇADA 1/2 X 2,5MM , TRES CAMADAS, POLIESTER ,",1302420,145,300,ATIVO,METRO,846,2.82
"luva LR 25 x 1/2",1302421,132,15,ATIVO,UNIDADE,13.35,0.89
"PAPELEIRA CROMADA ALUPOX",1302422,150,15,ATIVO,UNIDADE,160.5,10.7
"Te redução soldavel 50x25mm",1302423,182,15,ATIVO,UNIDADE,67.95,4.53
"JOELHO ESGOTO 90ºX100MM",1304461,101,15,ATIVO,UNIDADE,41.4,2.76
"JOELHO ESGOTO 90ºX50MM",1304462,103,15,ATIVO,UNIDADE,19.65,1.31
"CAP 25mm SOLDÁVEL",1304463,90,15,ATIVO,UNIDADE,7.95,0.53
"joelho LR azul c/ bucha metal 25 x 3/4",1304464,109,15,ATIVO,UNIDADE,39.45,2.63
"joelho soldável 25 x 90º",1304465,113,15,ATIVO,UNIDADE,5.4,0.36
"CAIXA DESCARGA BRANCA",1304466,89,15,ATIVO,PEÇA,231.3,15.42
"BUCHA REDUÇÃO 50mm X 40mm SOLDÁVEL PARA ESGOTO",1304468,88,15,ATIVO,UNIDADE,14.7,0.98
"VASO SANITÁRIO LOUÇA BRANCA (SEM CAIXA)",1304492,211,30,ATIVO,UNIDADE,2323.2,77.44
"Tubo esgoto 40mm;",1304493,199,150,ATIVO,METRO,373.5,2.49
"luva LR azul com bucha metal 25 x 1/2",1304498,136,15,ATIVO,UNIDADE,35.4,2.36
"KIT VALV MICTORIO 30CM C/CANOPLA",1304499,124,15,ATIVO,UNIDADE,665.4,44.36
"CHUVEIRO (DUCHA)  ELETRONICO TENSÃO 220V POTENCIA 7700W",1306485,94,15,ATIVO,UNIDADE,1053.3,70.22
"CURVA CURTA 90° X 100mm PARA ESGOTO",1306486,96,15,ATIVO,UNIDADE,124.05,8.27
"CURVA CURTA 90° X 50mm PARA ESGOTO",1306487,97,15,ATIVO,UNIDADE,66,4.4
