ano,data,dataVencimento,itens,numero,ocorrencias
2019,2019-10-07,2020-10-07,"itens_0203059b-d9d3-47f4-b70c-90f4ebbd215e.csv",69," "
2019,2019-10-07,2020-10-07,"itens_c219b742-ac68-4201-a9e9-5af54ccdb8ef.csv",156," "
