descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
Bombardino,4384935,3,VENCEU,UND,6210,2070
"Bumbo 18x14",4384937,26,VENCEU,UND,13156,506
"Bumbo 14x20",4384938,6,VENCEU,UND,3132,522
"Bumbo 22x14",4384939,8,VENCEU,UND,4328,541
"Caixa tenor Aro 14 x altura 12",4384943,25,VENCEU,UND,14450,578
"Caixa tenor 14 x 12",4384944,5,VENCEU,UND,2750,550
"Caixa tenor 14x 10",4384945,15,VENCEU,UND,8250,550
"Caixa tenor com carrier 14x22",4384946,10,VENCEU,UND,5600,560
Flugelhorn,4384950,3,VENCEU,UND,4854,1618
"Metalofone 25 teclas",4384953,12,VENCEU,UND,10908,909
"Par de pratos 13",4384954,19,INABILITADO,PAR,6327,333
"PAR DE PRATOS 14",4384955,11,INABILITADO,PAR,4059,369
"Par de pratos 14 Liga de bronze",4384956,11,INABILITADO,UND,4059,369
"Par de pratos 16",4384957,9,INABILITADO,PAR,3726,414
"Pele para bumbo 18",4384966,71,VENCEU,UND,2911,41
"Pele para bumbo 20",4384967,15,VENCEU,UND,600,40
"Pele para bumbo 22",4384968,50,VENCEU,UND,2500,50
"Quadriton com Carrier",4384969,6,VENCEU,UND,5340,890
"Quinto tom",4384970,3,VENCEU,UND,3864,1288
Sousafone,4384972,2,VENCEU,UND,21400,10700
Surdo,4384973,20,VENCEU,UND,9480,474
"Tritons Percussivos com carrier",4384981,1,VENCEU,UND,645,645
"Trombone de vara",4384982,7,VENCEU,UND,5432,776
Trompete,4384983,5,VENCEU,UND,3485,697
"Zabumba 18X30",4384987,5,VENCEU,UND,3100,620
