descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ATORVASTATINA 10MG CPR",1266172,70,23600,ATIVO,COMPRIMIDO,4484,0.19
"BIMATOPROSTA+TIMOLOL 0,03+0,5% 3ML",1266204,97,60,ATIVO,FRASCO,5289,88.15
"CANDESARTANA CILEXETIL + HIDROCLOROTIAZIDA 16/12,5MG",1266205,125,1000,ATIVO,COMPRIMIDO,1400,1.4
"VENLAFAXINA 75MG LIB. PROLONG. CAPS (Referência-ALENTHUS XR",1266267,658,1000,ATIVO,CAPSULA,2500,2.5
"VENLAFAXINA 150MG LIB. PROLONG. CAPS (Referência-ALENTHUS XR",1266268,656,1000,ATIVO,CAPSULA,2900,2.9
"VALSARTANA 160MG CPR",1266269,651,35000,ATIVO,COMPRIMIDO,56000,1.6
"TRIANCINOLONA ACETONIDA 1 MG/G 10 G",1266270,644,120,ATIVO,TUB,342,2.85
"TRAZODONA RETARD (DONAREN RETARD) 150MG CPR",1266271,643,16000,ATIVO,COMPRIMIDO,52160,3.26
"STRYPHNODENDRON ADSTRINGENS C. EXTR SEC POM 20GR",1266272,605,50,ATIVO,TUBO,2700,54
"SITAGLIPTINA 100MG CPR",1266273,599,2000,ATIVO,COMPRIMIDO,13380,6.69
"SITAGLIPTINA + METFORMINA 50/1000MG",1266274,597,1500,ATIVO,COMPRIMIDO,5115,3.41
"SAXAGLIPTINA 5MG",1266275,587,6000,ATIVO,COMPRIMIDO,22020,3.67
"SAXAGLIPITINA 5MG + METFORMINA 1000MG XR CPR",1266276,586,500,ATIVO,COMPRIMIDO,2585,5.17
"ROSUVASTATINA 10MG CPR",1266277,578,10000,ATIVO,COMPRIMIDO,3500,0.35
"OXICODONA 10MG CPR",1266278,520,1000,ATIVO,COMPRIMIDO,6620,6.62
"OXCARBAMAZEPINA 60MG/ML 100ML",1266279,519,700,ATIVO,FRASCO,16695,23.85
"NISTATINA+ÓXIDO DE ZINCO",1266280,490,200,ATIVO,TUB,900,4.5
"MEMANTINA 10MG CPR",1266281,446,2000,ATIVO,COMPRIMIDO,520,0.26
"LEVETIRACETAM 100MG/ML",1266282,402,100,ATIVO,FRASCO,3999.9,39.999
"INSULINA LISPRO 100UI/ML (HUMALOG) CANETA DESC. 3ML(GELAD.)",1266283,383,150,ATIVO,UNIDADE,5530.5,36.87
"HARPAGOPHYTUM PROCUMBENS 400MG (ARPADOL)",1266284,353,55000,ATIVO,CAPSULAS,82500,1.5
"EZETEMIBA + SINVASTATINA 10MG+20MG CPR",1266285,299,7000,ATIVO,COMPRIMIDO,16100,2.3
"DICLOFENACO DIETILAMONIO 10,5MG/G 60GR",1266286,242,11000,ATIVO,TUBO,38390,3.49
"DIACEREINA 50MG CPR",1266287,235,2000,ATIVO,COMPRIMIDO,6800,3.4
"CONDROITINA + GLICOSAMINA 1200MG + 1500MG SACHET",1266288,219,15000,ATIVO,UNIDADE,41848.5,2.7899
"CLORETO DE TETRACAÍNA + FENILEFRINA 1%+0,1-COLÍRIO 10 ML",1266289,193,385,ATIVO,FRASCO,3003,7.8
"CILOSTAZOL 50MG CPR",1266290,159,10230,ATIVO,COMPRIMIDO,2250.6,0.22
"CELECOXIBE 200MG CPR",1266291,150,1000,ATIVO,COMPRIMIDO,950,0.95
"CARVEDILOL 12,5MG CPR",1266292,141,350000,ATIVO,COMPRIMIDO,35315,0.1009
"CARBONATO DE LÍTIO 300 MG (blister CONTENDO 10 OU 15 comprim",1266293,137,600000,ATIVO,COMPRIMIDO,189000,0.315
"BRINZOLAMIDA 1% 5ML SOL OFTALMICA",1266295,106,230,ATIVO,FRASCO,14490,63
