ano,data,dataVencimento,itens,numero,ocorrencias
2019,2019-05-20,2020-05-20,"itens_8bea0dfe-af55-4eb3-8065-f0082db35e04.csv",31," "
2019,2019-05-20,2020-05-20,"itens_66ec96ac-057a-4034-a5b3-dca74ec81a19.csv",121," "
