descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Banco sueco",4389083,2,PERDEU,UND,3996.8,1998.4
"Bola de Borracha nº 08",4389084,200,PERDEU,UND,8100,40.5
"Bola de Borracha nº 10",4389085,200,PERDEU,UND,8960,44.8
"BOLA DE FUTSAL",4389086,50,PERDEU,UND,10245,204.9
"Bola de handebol (menor):  Material: PU x PVC",4389087,30,PERDEU,UND,3915,130.5
"Bola de voleibol.",4389088,100,PERDEU,UND,11250,112.5
"Bola Futebol de Campo",4389089,10,PERDEU,UND,1470,147
"Bola pilates",4389090,2,PERDEU,UND,354.8,177.4
"Bola tenis  de campo",4389091,500,PERDEU,UND,17950,35.9
"Bola basquetebol",4389092,100,PERDEU,UND,7490,74.9
"Bomba de encher bola em  Plástico",4389093,80,PERDEU,UND,4280,53.5
"Cavaletes corrida (barreiras)",4389094,10,PERDEU,UND,1199,119.9
COLCHONETE,4389095,750,DESCLASSIFICADO,UND,66037.5,88.05
COLCHONETE,4389096,250,DESCLASSIFICADO,UND,22012.5,88.05
"Disco de lançamento",4389097,20,PERDEU,UND,2140,107
"Jogo de taco",4389098,250,PERDEU,UND,10250,41
"Kit escada agilidade",4389099,52,CANCELADO,KIT,6760,130
"Mini bola basquete",4389100,100,PERDEU,UND,9000,90
