descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Ficha de atendimento SAMU .",1264750,28,200,ATIVO,BLOCO,1380,6.9
"Receituário B1",1264751,48,8000,ATIVO,BLOCO,3760,0.47
