ano,data,dataVencimento,itens,numero,ocorrencias
2019,2019-01-31,2020-01-31,"itens_45ff079c-16f1-4c5c-bfa6-386c3a595bd6.csv",4," "
2019,2019-01-31,2020-01-31,"itens_1d7d484a-68c9-4634-bba4-42dab46116c2.csv",39," "
