descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Clips para papel 3/0 caixa com 50 unidades",1298320,29,950,ATIVO,CAIXA,921.5,0.97
"Calculadora de mesa 12 digitos",1298323,18,212,ATIVO,UNIDADE,1738.4,8.2
"Umidificafor de Dedos 12g",1298325,103,50,ATIVO,CAIXA,825,16.5
"Papel Sulfite Colorido (tonalidade Azul,) Tamanho A4",1298326,104,45,ATIVO,PACOTE,188.1,4.18
"Fita adesiva branca.",1300395,44,172,ATIVO,UNIDADE,378.4,2.2
"Clips para papel 8/0 caixa com 25 unidades.",1300398,31,424,ATIVO,CAIXA,508.8,1.2
"Grampo para grampeador galvanizado 26/6",1300400,55,415,ATIVO,CAIXA,1120.5,2.7
"Pasta arquivo de A-Z  tamanho oficio",1300402,72,376,ATIVO,UNIDADE,2970.4,7.9
"Prancha de Madeira .",1300404,94,335,ATIVO,UNIDADE,938,2.8
"Livro Ata pautado com 100 folhas.",1302454,62,565,ATIVO,UNIDADE,4881.6,8.64
"Grafite de 0,5 MM.",1302455,50,16,ATIVO,CAIXA,69.6,4.35
"CD-R regravavel 24 x midia prata 700 MB 80 mim",1302456,27,51,ATIVO,UNIDADE,109.65,2.15
"Bobina de saco plástico transparente",1302457,8,1250,ATIVO,ROLO,4000,3.2
"Papel Sulfite Colorido (tonalidade Amarelo,) Tamanho A4",1302461,106,45,ATIVO,PACOTE,188.1,4.18
"Plástico autoadesivo de fácil aplicação estampado",1302462,91,21,ATIVO,UNIDADE,714,34
"CORRETIVO LIQUIDO",1304530,37,95,ATIVO,CAIXA,1804.05,18.99
"grampo trilho plastico (macho/Femea)",1304533,57,316,ATIVO,PACOTE,1305.08,4.13
"CD virgem, 700mb de capacidade sem capa.",1304534,26,260,ATIVO,UNIDADE,197.6,0.76
"Perfurador 2 furos para ate 20 folhas de papel 75g/m²",1304536,84,114,ATIVO,UNIDADE,1368,12
"Plástico autoadesivo de fácil aplicação transparente",1304537,92,36,ATIVO,UNIDADE,1656,46
"Lapiseira, material plástico,diamêtro de carga 0,7mm",1306559,61,55,ATIVO,UNIDADE,148.5,2.7
"Rolo de senha de papel de 2 (dois)digitos",1306565,99,145,ATIVO,UNIDADE,1798,12.4
"Papel Sulfite Colorido (tonalidade Rosa,) Tamanho A4",1306567,105,45,ATIVO,PACOTE,188.1,4.18
"Grafite de 0,7 MM.",1308549,51,22,ATIVO,CAIXA,103.4,4.7
"Papel térmico para fax 30 mts x 21 cm",1308550,71,28,ATIVO,UNIDADE,225.96,8.07
"APARELHO TELEFONICO SEM FIO.",1308551,3,40,ATIVO,UNIDADE,3320,83
"Cartolina tamanho ofício -  cores variadas.",1308553,24,5664,ATIVO,Pacote,849.6,0.15
"Caixa em papelão para arquivo morto.",1308554,16,3750,ATIVO,UNIDADE,4312.5,1.15
"Pilha Palito Comum (AAA)",1308555,87,2910,ATIVO,CARTELA,6111,2.1
"Pen drive de 8 Gb, USB 2.0",1308556,82,73,ATIVO,UNIDADE,1460,20
"Portas canetas",1308557,93,183,ATIVO,UNIDADE,1061.4,5.8
"Quadro branco confeccionado em mdf Dimensões 90x60cm.",1308558,96,22,ATIVO,UNIDADE,1097.8,49.9
"Rolo de senha de papel de 3 (tres) digitos",1308559,100,185,ATIVO,UNIDADE,2177.45,11.77
"Papel pardo kraft 40 mt .",1310584,70,245,ATIVO,ROLO,2670.5,10.9
"Papel Off-set, alcalino, formato A-4.",1310585,69,372,ATIVO,CAIXA,53940,145
"Livro Ata pautado com 200 folhas.",1310586,63,393,ATIVO,UNIDADE,6484.5,16.5
"Grampo para grampeador galvanizado 23/13",1310588,54,219,ATIVO,CAIXA,591.3,2.7
"Clips para papel 2/0 caixa com 100 unidades.",1310590,28,2070,ATIVO,CAIXA,3933,1.9
"Pilha pequena comum, na voltagem 1,5 V;",1310593,88,1625,ATIVO,CARTELA,4387.5,2.7
"Papel Sulfite Colorido (tonalidade Marfim,) Tamanho A4",1310595,107,45,ATIVO,PACOTE,188.1,4.18
"Papel Sulfite Colorido (tonalidade Verde,) Tamanho A4",1310596,108,45,ATIVO,PACOTE,188.1,4.18
"Grampo trilho encadernador;",1312590,56,181,ATIVO,CAIXA,1267,7
"Caixa para correspondencia .",1312592,17,75,ATIVO,UNIDADE,2550,34
"Pasta catalogo para documentos",1312593,74,405,ATIVO,UNIDADE,3073.95,7.59
"Pasta cartolina plastificada com elastico",1312594,73,494,ATIVO,UNIDADE,785.46,1.59
"Etiqueta carta para impressoras disk Jet e Laser ref",1314732,42,77,ATIVO,CAIXA,1925,25
"Livro fiscal ponto.",1314735,65,281,ATIVO,UNIDADE,1964.19,6.99
"Pilha Média: pilha comum, na voltagem de 1,5, 2650",1314737,86,1302,ATIVO,CARTELA,5598.6,4.3
"Pilha grande: pilha comum, na voltagem de 1,5 V, 2650",1314738,85,90,ATIVO,CARTELA,711,7.9
"Pasta L Transparente tamanho ofício",1314739,75,270,ATIVO,PACOTE,1674,6.2
"Estilete recarregável.",1316805,41,208,ATIVO,UNIDADE,291.2,1.4
"Folhas de papel carbono",1316806,49,17,ATIVO,CAIXA,306,18
"Clips para papel 6/0 caixa com 50 unidades.",1316807,30,397,ATIVO,CAIXA,774.15,1.95
"Lapiseira, material plástico,diamêtro de carga 0,5mm",1316808,60,70,ATIVO,UNIDADE,182,2.6
"Bateria 9 volts no tamanho padrão",1316810,5,415,ATIVO,CARTELA,1680.75,4.05
"Quadro branco confeccionado em mdf 120x90cm.",1316814,95,22,ATIVO,UNIDADE,1650,75
"Aparelho telefônico com fio.",1318811,2,125,ATIVO,UNIDADE,4750,38
"Pilhas de Mercúrio",1318814,89,233,ATIVO,UNIDADE,1246.55,5.35
