descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cola bastão minimo 40 gr",1298318,32,430,ATIVO,UNIDADE,503.1,1.17
"Cola Branca não toxica",1300397,34,216,ATIVO,UNIDADE,241.92,1.12
"Grampeador para papeis 14 - 17cm",1300401,53,370,ATIVO,UNIDADE,3159.8,8.54
"Caderno Universitario capa dura.",1302458,14,560,ATIVO,UNIDADE,2167.2,3.87
"Régua escritório.",1304538,98,400,ATIVO,UNIDADE,272,0.68
"Apontador sem depósito",1306561,4,780,ATIVO,UNIDADE,109.2,0.14
"Tesoura Doméstica",1306566,101,330,ATIVO,UNIDADE,1089,3.3
"Cola bastão minimo 8 gr",1308548,33,350,ATIVO,UNIDADE,178.5,0.51
"Lápis preto de grafite nº 2 .",1310587,58,85,ATIVO,CAIXA,1700,20
"Grampeador para papeis 18 - 20cm",1310589,52,78,ATIVO,UNIDADE,2652,34
"Caderno espiral (pequeno) 1/4 capa dura.",1310591,13,460,ATIVO,UNIDADE,1237.4,2.69
"Fita adesiva marron.",1312589,45,590,ATIVO,UNIDADE,1947,3.3
"Fita adesiva plastica transparente 12mm x 30 mts",1314733,46,870,ATIVO,UNIDADE,348,0.4
"Marcador para quadro branco.",1314734,66,650,ATIVO,UNIDADE,812.5,1.25
"Pincel atomico com pontas facetadas.",1316813,90,700,ATIVO,UNIDADE,770,1.1
"Fita adesiva plastica transparente 48 mm x 50 mts",1318808,47,940,ATIVO,UNIDADE,2209,2.35
"Marcador permanente .",1318810,67,117,ATIVO,UNIDADE,146.25,1.25
"Caderno brochura (pequeno) 1/4 capa dura.",1318812,12,525,ATIVO,UNIDADE,997.5,1.9
