descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24",0,3000,PERDEU," ",115170,38.39
"RUFO EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, CORTE DE 50 CM",0,2000,PERDEU," ",100460,50.23
"TUBO PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 MM",0,1300,PERDEU," ",33995,26.15
"JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 M",0,430,PERDEU," ",4730,11
"JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 100 M",0,860,PERDEU," ",9442.8,10.98
"Limpeza de calhas/canaletas de águas pluviais",0,6000,PERDEU," ",13200,2.2
