descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bacia na cor branca 34 litros",4388569,20,VENCEU,UND,410,20.5
"Bacia na cor branca  13,5 litros",4388570,70,VENCEU,UND,945,13.5
"Bacia na cor branca 8 litros",4388571,70,VENCEU,UND,454.3,6.49
"Bandeja de plástico ou polietileno reforçado.",4388573,200,VENCEU,UND,4060,20.3
"Bandeja retangular de plástico",4388574,200,VENCEU,UND,2020,10.1
Bule,4388576,50,VENCEU,UND,3922.5,78.45
"Bule de alumínio",4388577,50,VENCEU,UND,5000,100
"Caixa Vazada Plástica na cor preta",4388578,35,VENCEU,UND,903,25.8
"Caixa Vazada Plástica Branca",4388579,100,PERDEU,UND,7846,78.46
"Caixa organaizadora de plastico baixa",4388580,100,VENCEU,UND,3560,35.6
"Caixa organaizadora de plastico 12,5 litros",4388581,200,VENCEU,UND,4090,20.45
"Caixa organaizadora de plastico 30L",4388582,150,VENCEU,UND,5685,37.9
"Caixa organaizadora de plastico 50L",4388583,12,VENCEU,UND,747,62.25
"Caixa plástica empilhável",4388584,100,VENCEU,UND,3920,39.2
"CANECA ESCOLAR",4388585,2000,VENCEU,UND,4580,2.29
"Cesto Expositor  Empilhável",4388586,20,VENCEU,UND,398,19.9
"CHALEIRA número 22",4388587,50,VENCEU,UND,3840,76.8
"Colher  grande De polietileno,  com no mínimo 40 cm",4388588,150,INABILITADO,UND,981,6.54
"Colher de mesa",4388590,2000,PERDEU,UND,4180,2.09
"Concha em aço inox",4388591,100,PERDEU,UND,990,9.9
"Espumadeira de alumino n°12",4388596,50,VENCEU,UND,825,16.5
FACA,4388597,150,VENCEU,UND,2248.5,14.99
"Faca de Mesa De Inox",4388598,1000,PERDEU,UND,2290,2.29
"Faca de pâo",4388599,150,VENCEU,UND,1710,11.4
"Garfo Mesa De Inox",4388602,1000,PERDEU,UND,2040,2.04
"GARRAFA TERMICA",4388603,40,VENCEU,UND,1519.6,37.99
"Garrafa térmica inox 1,8 litros",4388604,40,VENCEU,UND,2636,65.9
Jarra,4388605,200,VENCEU,UND,1458,7.29
"Lixeira basculante - 10L Branca",4388606,200,VENCEU,UND,2964,14.82
"Lixeira basculante - 60L Branca",4388607,200,VENCEU,UND,10940,54.7
"Lixeira Plástica com pedal - 25 Litros branca",4388608,200,VENCEU,UND,12120,60.6
"Lixeira Plástica com pedal - 50Litros branca",4388609,200,VENCEU,UND,17300,86.5
"Luva mão de gato",4388610,3,VENCEU,UND,130.2,43.4
"Pá maciça",4388611,150,INABILITADO,UND,472.5,3.15
"PANELA DE PRESSAO",4388612,16,PERDEU,UND,5696,356
"Panela de pressão  20,8 Litros",4388613,16,PERDEU,UND,5472,342
"Panela tipo caçarola n° 45",4388616,30,PERDEU,UND,6102,203.4
"Caldeirão tipo hotel alumínio  número 30",4388618,30,PERDEU,UND,3825,127.5
"PEGADOR DE SALADA",4388619,150,VENCEU,UND,1102.5,7.35
"Ralador e fatiador",4388620,85,VENCEU,UND,1317.5,15.5
"Socador para feijão",4388622,30,PERDEU,UND,2369.4,78.98
"Tábua (placa de corte)",4388625,150,PERDEU,UND,9775.5,65.17
"Xicara de cha com pires",4388627,1500,VENCEU,UND,18540,12.36
"PRATOS DE VIDRO",4388630,1000,PERDEU,UND,3010,3.01
