descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SISTEMA OPERACIONAL",4388845,35,PERDEU,UND,34930,998
"COMPUTADOR COMPLETO",4388846,119,DESCLASSIFICADO,UND,392462,3298
"COMPUTADOR COMPLETO",4388847,28,DESCLASSIFICADO,UND,92344,3298
TABLET,4388848,15,PERDEU,UND,9585,639
"IMPRESSORA 3D",4388849,2,PERDEU,UND,6796,3398
"FILAMENTO IMPRESSÃO 3D",4388850,20,PERDEU,UND,2372.6,118.63
"KIT TECLADO E MOUSE",4388851,200,PERDEU,UND,17720,88.6
"MESA INTERATIVA DIGITAL",4388853,1,PERDEU,UND,12959,12959
NOTEBOOK;,4388854,2,PERDEU,UND,8056,4028
"Projetor Multimídia",4388855,1,INABILITADO,UND,2194,2194
