descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Broca n° 1112 F",1264832,173,150,ATIVO,UNIDADE,328.5,2.19
"Broca de alta rotação diamantada nº3080",1264833,145,70,ATIVO,UNIDADE,153.3,2.19
"Broca Carbide Esférica nº 06. Para peça de mão",1264834,130,20,ATIVO,UNIDADE,156,7.8
"Fresa de tungstênio nº 9354",1264835,245,5,ATIVO,UNIDADE,205.75,41.15
"Broca Carbide Esférica nº 04. Para peça de mão.",1264836,129,20,ATIVO,UNIDADE,156,7.8
"Broca nº 1190 F",1264837,174,150,ATIVO,UNIDADE,328.5,2.19
"Broca Carbide Esférica nº 02. Para peça de mão",1264838,128,20,ATIVO,UNIDADE,156,7.8
"Broca nº 2135 F",1264839,175,150,ATIVO,UNIDADE,328.5,2.19
"Broca nº 3118 F",1264840,176,150,ATIVO,UNIDADE,328.5,2.19
"Broca nº 3168 F",1264841,177,150,ATIVO,UNIDADE,328.5,2.19
"Edta Liquido Trissódico 17%",1264842,222,90,ATIVO,FRASCO,405,4.5
"Campo cirúrgico fenestrado 50 x 50 cm",1264843,184,45,ATIVO,UNIDADE,1170,26
"Campo cirúrgico 60X60 cm",1264844,185,45,ATIVO,UNIDADE,1575,35
"Cariostático a base de diaminufluoreto",1264845,186,50,ATIVO,FRASCO,781,15.62
"Cone de guta percha, #25/06",1264846,193,20,ATIVO,CAIXA,543.2,27.16
"Cone de guta percha, #35/04",1264847,194,20,ATIVO,CAIXA,543,27.15
"BICARBONATO DE SODIO",1264848,124,90,ATIVO,kg,885.6,9.84
"Fio dental bucal",1264849,237,100,ATIVO,UNIDADE,1000,10
"Cone de guta percha, #40/04",1264850,195,20,ATIVO,CAIXA,543,27.15
"Evidenciador de placa  solucão",1264851,231,100,ATIVO,FRASCO,560,5.6
EUCALIPTOL,1264852,230,10,ATIVO,UNIDADE,70.2,7.02
"Broca nº 3195 F, acabamento fino",1264853,178,150,ATIVO,UNIDADE,328.5,2.19
"Pinça Dietrich 16cm autoclavável",1264854,99,5,ATIVO,UNIDADE,492.5,98.5
"Pinça Backhaus 10cm",1264856,97,5,ATIVO,UNIDADE,190,38
"Fresa de tungstênio nº 9361",1264862,246,5,ATIVO,UNIDADE,205.75,41.15
"Alicate Ortodôntico Removedor",1264865,4,5,ATIVO,UNIDADE,441.5,88.3
