descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Aparelho de Ar Condicionado tipo Split HI-WALL, capacidade 9",4439498,10,VENCEU,UND,16030,1603
"Aparelho de Ar Condicionado tipo Split HI-WALL cap12.000 BTU",4439499,40,VENCEU,UNI,71880,1797
"Aparelho de Ar Condicionado tipo Split HI-WALL CAP.24.000 BT",4439500,7,VENCEU,UN,22449,3207
