descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Copo descartavel 180 ml",1298620,51,15,ATIVO,CAIXA,840,56
"Desinfetante de uso geral",1298621,4,180,ATIVO,GALAO,1258.2,6.99
"Sabonete líquido, perfumado galão contendo 5 litros",1298622,11,60,ATIVO,UNIDADE,816,13.6
"Pá coletora plástica.",1300693,34,4,ATIVO,UNIDADE,213.8,53.45
"Desinfetante limpador de uso geral",1300696,9,30,ATIVO,GALAO,4044,134.8
"Álcool etílico hidratado 96% (92,8º INPM)",1300697,14,60,ATIVO,LITRO,300,5
"Guardanapo de papel folha simples",1302742,53,150,ATIVO,UNIDADE,172.5,1.15
"Pedra Sanitária",1302745,17,300,ATIVO,UNIDADE,300,1
"Cabo de aluminio para suporte de Mop Úmido",1304783,31,10,ATIVO,UNIDADE,242,24.2
"Saboneteira de Mesa com Pump",1304784,12,25,ATIVO,UNIDADE,253.75,10.15
"Sabão em barra",1304786,18,30,ATIVO,PACOTE,168,5.6
"Saponáceo em pó;",1304787,20,30,ATIVO,CXA,53.4,1.78
"Escova para higienização de mãos e unhas",1304788,23,10,ATIVO,UNIDADE,40.2,4.02
"Pá de lixo plástica.",1306814,35,4,ATIVO,UNIDADE,12.4,3.1
"RODO PLASTICO",1306815,43,10,ATIVO,UNIDADE,94,9.4
"Refil Mopi úmido (refil)",1306816,30,60,ATIVO,UNIDADE,1080,18
"Álcool etílico em gel 70% (70 INPM)",1306818,13,100,ATIVO,GRAMAS,385,3.85
"Esfregão de Aço",1306819,24,250,ATIVO,UNIDADE,105,0.42
ESPONJA,1306820,26,180,ATIVO,PACOTE,243,1.35
"Pano de copa e cozinha",1308819,36,30,ATIVO,UNIDADE,51,1.7
"Escova para lavar roupas",1308822,22,20,ATIVO,UNIDADE,56.4,2.82
"Saco plástico de lixo doméstico de polietileno 240 L",1310859,45,20,ATIVO,UNIDADE,2599.6,129.98
"Saco plástico de lixo domestico de polietileno 30 litros",1310860,48,15,ATIVO,PACOTE,130.5,8.7
"Detergente Neutro Líquido de Uso Geral",1310861,5,180,ATIVO,GALAO,1440,8
"Agua Sanitária  com 5 Litros.",1312838,1,180,ATIVO,GALAO,981,5.45
"Sabão liquido de coco",1312839,6,60,ATIVO,GALAO,539.4,8.99
"Dispenser para papel Toalha.",1315017,39,4,ATIVO,UNIDADE,661.2,165.3
"Papel higiênico",1315018,40,6,ATIVO,FARDO,413.4,68.9
"Saco plástico de lixo domestico de polietileno,100 litros",1315019,46,10,ATIVO,PACOTE,395,39.5
"Balde Espremedor",1317062,29,1,ATIVO,UNIDADE,297,297
"Esponja de lã de Aço.",1317064,25,120,ATIVO,PACOTE,144,1.2
"Saca de tecido crua",1319078,44,10,ATIVO,PACOTE,155.5,15.55
"Saco plástico de lixo domestico,com capacidade de 50 litros",1319079,47,15,ATIVO,PACOTE,149.7,9.98
"VASSOURA PALHA",1319080,50,20,ATIVO,UNIDADE,214,10.7
"Amaciante para tecidos",1319081,3,70,ATIVO,GALAO,644,9.2
"Detergente com Cera Para Veículos",1319082,7,120,ATIVO,GALAO,1168.8,9.74
