descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Apagador quadro negro escolar",4388955,600,PERDEU,UND,1644,2.74
"Apontador com depósito retangular",4388956,700,CANCELADO,CX,7000,10
"Aquarelas com paleta com 12 cores",4388957,1000,PERDEU,CX,5300,5.3
"Avental escolar",4388958,1000,VENCEU,UND,8790,8.79
"Barbante na cor amarelo",4388959,50,PERDEU,UND,575,11.5
"Barbante na cor avermelho",4388960,50,PERDEU,UND,575,11.5
"Barbante na cor azul marinho",4388961,50,PERDEU,UND,575,11.5
"Barbante na cor cru",4388962,50,DESCLASSIFICADO,RL,550,11
"Barbante na cor marron",4388963,50,PERDEU,UND,575,11.5
"Bastão de Cola Quente Grosso 11,2 mmx30cm",4388964,8000,VENCEU,PCT,2880,0.36
"Bastão de Cola Quente Grosso 7 mm mmx30cm",4388965,1000,DESCLASSIFICADO,UND,360,0.36
"Bloco de Papel para desenho na cor branca formato A3",4388967,1820,DESCLASSIFICADO,BLOC,10374,5.7
"Caderno Brochurão com capa Flexível",4388969,10000,DESCLASSIFICADO,UND,25000,2.5
"Caderno espiral universitário capa dura 08 matérias",4388970,400,DESCLASSIFICADO,UND,3400,8.5
"Caderno Pequeno brochura não reciclado",4388971,5000,DESCLASSIFICADO,UND,5000,1
"Caixa de arquivo morto.",4388973,2000,PERDEU,UND,4860,2.43
"Caixa organizadora de plástico baixa 8,6 litros",4388974,200,PERDEU,UND,6226,31.13
"Caixa organizadora extra grande",4388976,1000,PERDEU,UND,27500,27.5
"Caneta para tecido",4388978,300,PERDEU,CX,6000,20
"Canetas hidrográficas",4388979,200,CANCELADO,UND,464,2.32
"Cartolina tamanho ofício.",4388980,10000,PERDEU,PCT,3800,0.38
"Carvão vegetal para desenho",4388981,700,VENCEU,CX,4585,6.55
"Clips tamanho 2/0 caixa com 100 unidades",4388982,1200,DESCLASSIFICADO,CX,2388,1.99
"Cola Branca 1 kg a base de PVA",4388984,1200,PERDEU,UND,16800,14
"Cola Branca 100g",4388985,2000,DESCLASSIFICADO,UND,4600,2.3
"Cola instantânea",4388986,150,CANCELADO,CX,330,2.2
"Compasso escolar",4388987,1820,CANCELADO,UND,7280,4
"Esquadro  em poliestireno cristal  26x45",4388988,1820,PERDEU,UND,4550,2.5
"Esquadro  em poliestireno cristal 26x60",4388989,1820,PERDEU,UND,4914,2.7
"Esquadro em poliestireno cristal 21x45",4388990,1820,VENCEU,UND,1401.4,0.77
"Estilete recarregável.",4388991,200,PERDEU,UND,1136,5.68
"Folha em EVA 600x400x2mm",4388993,1000,VENCEU,UND,830,0.83
"Giz branco plastificado",4388994,1000,PERDEU,CX,2220,2.22
"Giz colorido plastificado",4388995,1000,DESCLASSIFICADO,CX,2900,2.9
"Giz de cera pastel a óleo",4388996,580,PERDEU,UND,6084.2,10.49
"Giz de cera, grosso e curto",4388997,5000,VENCEU,CX,9000,1.8
"Globo terrestre",4388998,50,VENCEU,UND,3794,75.88
"Grafite para compasso 2 mm",4388999,1000,VENCEU,CX,650,0.65
"Grampeador médio de mesa metálico, 26/6",4389000,150,DESCLASSIFICADO,UND,1575,10.5
"Grampo para grampeador em aço galvanizado, 26/6",4389001,400,PERDEU,CX,1080,2.7
"Lápis colorido.",4389002,1000,DESCLASSIFICADO,CX,6900,6.9
"Lápis de cor aquarelável 12 cores",4389003,1200,VENCEU,CX,5544,4.62
"Lápis preto de grafite nº 2.",4389004,500,PERDEU,CX,14935,29.87
"Lupa De Aumento",4389005,1820,VENCEU,UND,9937.2,5.46
"Massa de modelar",4389006,5000,PERDEU,CX,6650,1.33
"papel celofane",4389007,1000,DESCLASSIFICADO,UND,1350,1.35
"PAPEL CREPOM",4389008,300,DESCLASSIFICADO,UND,300,1
"Papel Off-Set, alcalino, formato A-4",4389009,300,DESCLASSIFICADO,CX,54000,180
"Papel Pardo Kraft  natura",4389010,200,DESCLASSIFICADO,RL,28000,140
"Pasta L",4389012,50,PERDEU,PCT,245,4.9
"PINCEL ATOMICO",4389013,1000,PERDEU,UND,1290,1.29
"Pincel Marcador para Vidro",4389014,500,DESCLASSIFICADO,UND,9340,18.68
"Pincel para Quadro Branco Recarregável",4389015,2000,PERDEU,UND,2580,1.29
"Pistola p/ Cola Quente elétrico 11,2 mm x 30 cm",4389016,100,PERDEU,UND,950,9.5
"Pistola p/ Cola Quente elétrico 7 mm x 30 cm",4389017,100,PERDEU,UND,620,6.2
"Reabastecedor de Pincel para Quadro Branco",4389018,150,VENCEU,UND,316.5,2.11
"Régua de alumínio 30 cm",4389019,1820,DESCLASSIFICADO,UND,5350.8,2.94
"Régua escritório, material acrílico/plástico",4389020,300,PERDEU,UND,363,1.21
"Régua Geométrica escolar",4389021,1820,PERDEU,UND,2202.2,1.21
"Tecido não tecido  TNT gramatura 40/45g rolos de 580 metros",4389022,20,PERDEU,RL,696,34.8
"Tesoura de picotar",4389023,100,CANCELADO,UND,1750,17.5
"Tesoura de ponta arredondada",4389024,4000,DESCLASSIFICADO,UND,12000,3
"Tesoura Doméstica",4389025,100,CANCELADO,UND,280,2.8
"Tinta Nanquin",4389026,100,VENCEU,UND,129,1.29
"Tinta PVA para artesanato",4389027,100,PERDEU,UND,462,4.62
"Tinta relevo dimensional c/6",4389028,200,VENCEU,UND,3632,18.16
"Tinta universal para marcadores de quadro branco",4389029,400,PERDEU,UND,23800,59.5
"Transferidor 360º",4389030,1820,DESCLASSIFICADO,UND,2493.4,1.37
