descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Calça operacional masculina padrão CBMSC",1298653,3,55,ATIVO,UNIDADE,5016,91.2
"Calça operacional feminina padrão CBMSC",1298654,4,8,ATIVO,UNIDADE,729.6,91.2
"Camiseta manga longa guarda-vidas Militar",1300726,19,40,ATIVO,UNIDADE,2560,64
"Agasalho completo guarda-vidas Militar",1300727,20,10,ATIVO,CONJUNTO,1850,185
"Luva de posto masculina",1300728,6,10,ATIVO,UNIDADE,209,20.9
"Cobertura bico de pato operacional padrão CBMSC",1304817,5,55,ATIVO,UNIDADE,2064.15,37.53
"Camisa vermelha gola polo padrão CBMSC",1304818,13,70,ATIVO,UNIDADE,2527,36.1
"Camiseta vermelha gola redonda padrão CBMSC",1304819,12,150,ATIVO,UNIDADE,3277.5,21.85
"Gola Polo Estagiário",1306856,65,40,ATIVO,UNIDADE,1680,42
"Cachecol de fleece",1306858,10,20,ATIVO,UNIDADE,589,29.45
"Touca de fleece",1306859,11,30,ATIVO,UNIDADE,912,30.4
"Blusa de lã estagiário",1308851,66,25,ATIVO,UNIDADE,3125,125
"Fivela para cinto Bombeiro Militar",1308853,14,20,ATIVO,UNIDADE,228,11.4
"Camiseta regata guarda-vidas Militar",1310892,18,30,ATIVO,UNIDADE,1287,42.9
"Camisa operacional (gandola) masculina padrão CBMSC",1310897,1,55,ATIVO,UNIDADE,8255.5,150.1
"Biriba de identificação",1310898,16,20,ATIVO,UNIDADE,142.6,7.13
"Calção guarda-vidas Militar",1312869,17,30,ATIVO,UNIDADE,897,29.9
"Japona operacional dupla face padrão CBMSC",1312873,7,10,ATIVO,UNIDADE,2612.5,261.25
"Blusa Fleece Vermelho",1312874,9,20,ATIVO,UNIDADE,1558,77.9
"Lona de nylon cor vermelha",1312875,15,4,ATIVO,ROLO,34.2,8.55
"Camisa operacional (gandola) feminina padrão CBMSC",1315059,2,8,ATIVO,UNIDADE,1200.8,150.1
"Blusa de lã azul",1317087,8,5,ATIVO,UNIDADE,655.5,131.1
"Camiseta regata branca",1319110,21,55,ATIVO,UNIDADE,907.5,16.5
