descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"BOTA PARA MERGULHO",1302777,12,20,ATIVO,UNIDADE,3600,180
"KIT DIVE TOOL DE INOX",1306875,18,2,ATIVO,UNIDADE,200,100
"CONSOLE TRIPLO COM MANOMETRO - PROFUNDIMETRO E BUSSOLA",1306876,6,12,ATIVO,UNIDADE,11160,930
"LASTRO EMBORRACHADO DE 2 KG",1308868,22,40,ATIVO,UNIDADE,3080,77
"CINTO PARA LASTRO COM FIVELA EM INOX",1308869,19,12,ATIVO,UNIDADE,360,30
"REGULADOR DE 1° ESTAGIO - PISTÃO SIMPLES",1308870,14,12,ATIVO,UNIDADE,8160,680
"CILINDRO PARA MERGULHO COM TORNEIRA",1312885,21,12,ATIVO,UNIDADE,21600,1800
"REGULADOR DE 2o ESTÁGIO COMPACTO + LP 02",1312886,13,12,ATIVO,UNIDADE,4560,380
"COLETE COM CAPUZ PARA MERGULHO 3 MM",1312887,9,20,ATIVO,UNIDADE,4180,209
"MASCARA PARA MERGULHO LENTE FRONTAL E VISAO LATERAL",1315068,20,16,ATIVO,UNIDADE,2880,180
"COLETE EQUILIBRADOR PARA MERGULHO",1317101,1,4,ATIVO,UNIDADE,5840,1460
"SNORKEL PARA MERGULHO EM PVC PRETO E BOCAL EM SILICONE",1319126,16,12,ATIVO,UNIDADE,288,24
"LUVA PARA MERGULHO",1319127,11,12,ATIVO,UNIDADE,876,73
"MEIA EM NEOPRENE 3MM",1319128,10,8,ATIVO,UNIDADE,440,55
