descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"7079962120 REPARO",1298342,2584,2,ATIVO,UNIDADE,1244.24,622.12
"4188151221 CANTO",1298343,2580,8,ATIVO,UNIDADE,1661.28,207.66
"4192232410 SEMI EIXO",1298348,2535,2,ATIVO,UNIDADE,3850.42,1925.21
"4192034650 ESPACADOR",1298349,2534,1,ATIVO,UNIDADE,176.47,176.47
"07000A6210 ANEL",1298350,2518,1,ATIVO,UNIDADE,86.45,86.45
"4197031810 BUCHA",1298351,2574,2,ATIVO,UNIDADE,188.96,94.48
"4244612172 BUCHA",1298352,2560,2,ATIVO,UNIDADE,1762.98,881.49
"4196435102  VALVULA",1298353,2546,1,ATIVO,UNIDADE,3909.24,3909.24
"705618442 TELA",1298377,2509,1,ATIVO,UNIDADE,247.77,247.77
"4190332122 MANGUEIRA",1298378,2504,4,ATIVO,UNIDADE,1048.12,262.03
"4191231110 ACOPLAMENTO",1298379,2499,1,ATIVO,UNIDADE,1771.89,1771.89
"6008616420 ALTERNADOR",1298380,2496,1,ATIVO,UNIDADE,1506.29,1506.29
"6736216110 COLETOR",1298381,2485,1,ATIVO,UNIDADE,381.47,381.47
"HX23L06220CB	MANGUEIRA",1298385,192,1,ATIVO,UNIDADE,174.02,174.02
"ZD11G19000 ANEL - FILTRO RET. HID. (SUPERIOR)",1298386,184,7,ATIVO,UNIDADE,406.98,58.14
"ZX30H12140 MANGUEIRA",1298387,207,1,ATIVO,UNIDADE,408.9,408.9
"237-6012 ANEL",1298388,210,6,ATIVO,UNIDADE,10.2,1.7
"ZD12P03400 ANEL",1298390,253,7,ATIVO,UNIDADE,91.07,13.01
"YM12B01068P1 Pino",1298391,261,2,ATIVO,UNIDADE,1512.98,756.49
"ZD12P02400 Anel",1298392,279,6,ATIVO,UNIDADE,80.34,13.39
"YN02C01794P1	VIDRO",1298393,229,1,ATIVO,UNIDADE,1869.31,1869.31
"YN02C01825P1	RETENTOR",1298394,231,1,ATIVO,UNIDADE,137.43,137.43
"ZN16C20016 PORCA",1298395,247,4,ATIVO,UNIDADE,22.48,5.62
"9992298 ANEL DE BORRACHA ( =238-601",1298412,1610,8,ATIVO,UNIDADE,42.32,5.29
"70914465 PINO GRAXEIRO RETO ACO",1298413,1593,15,ATIVO,UNIDADE,103.2,6.88
"85803194 PINO TRAVA",1298414,1589,2,ATIVO,UNIDADE,263.06,131.53
"9968515 PARAFUSO DO DISTRIBUIDOR",1298415,1644,2,ATIVO,UNIDADE,245.44,122.72
"14457481 ANEL DE BORRACHA",1298416,1640,9,ATIVO,UNIDADE,53.28,5.92
"87743499 BOMBA HIDRAULICA",1298417,1634,2,ATIVO,UNIDADE,14125.98,7062.99
