descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Levonorgestrel 0,75mg cpr, blister com dois comprimidos.",1265426,164,200,ATIVO,BLISTER,250.74,1.2537
"Ácido Acetilsalicilico 100mg cpr, em blister.",1265431,3,2000000,ATIVO,COMPRIMIDO,56000,0.028
"Ácido Ascórbico 100mg/mL, injetável, ampola 5ml.",1265432,4,8000,ATIVO,AMP,4952,0.619
"Ácido Valproico 50mg/mL, xarope, com copo-medida, frasco 100",1265433,10,11000,ATIVO,FRASCO,27720,2.52
"Adrenalina 1mg/mL, injetável, ampola 1ml.",1265434,12,2000,ATIVO,AMP,3570,1.785
"Água destilada 10mL ampola.",1265435,13,18000,ATIVO,AMP,2520,0.14
"Água destilada 5mL ampola.",1265436,14,10000,ATIVO,AMP,1800,0.18
"Aminofilina 100mg, em blister.",1265437,19,1000,ATIVO,COMPRIMIDO,63,0.063
"Aminofilina 24mg/mL, injetável, ampola 10ml.",1265438,20,100,ATIVO,AMP,86.1,0.861
"Amiodarona, cloridrato 50mg/mL, injetável, ampola 3ml.",1265439,22,1000,ATIVO,AMP,1880,1.88
"Anlodipino, besilato 5mg cpr, em blister.",1265440,29,1800000,ATIVO,COMPRIMIDO,41580,0.0231
"Atropina 0,25mg/mL, injetável, ampola 1ml.",1265441,31,1000,ATIVO,AMP,283.5,0.2835
"Benzilpenicilina Benzatina 600.000 UI.",1265442,39,300,ATIVO,"Frasco ampola",2170.35,7.2345
"Brometo de N-butilescopolamina 20mg/mL injetável, ampola 1ml",1265443,45,5000,ATIVO,AMP,4410,0.882
"Brometo de N-butilescopolamina 4mg/mL + dipirona sódica 500m",1265444,46,15000,ATIVO,AMP,17850,1.19
"Bromidrato de fenoterol 5mg/mL solução para inalação, frrasc",1265445,47,2000,ATIVO,FRASCO,7350,3.675
"Captopril 25mg cpr, em blister.",1265446,52,1500000,ATIVO,COMPRIMIDO,31500,0.021
"Carbonato de lítio 300mg cpr, em blister.",1265447,57,350000,ATIVO,COMPRIMIDO,99225,0.2835
"Cefalexina 500mg, capsula ou comprimido, em blister.",1265448,63,350000,ATIVO,"capsula ou comprimid",95550,0.273
"Clindamicina 300mg capsula, em blister.",1265449,70,1500,ATIVO,CAPSULA,1260,0.84
"Clorpromazina, cloridrato 5mg/mL, injetável, ampola 5ml.",1265450,85,500,ATIVO,AMP,480,0.96
"Dexametasona, fosfato de dissódico 4mg/ml injetável, ampola",1265451,88,24000,ATIVO,AMP,14400,0.6
"Diazepam 10mg cpr.",1265453,89,1200000,ATIVO,COMPRIMIDO,100800,0.084
"Diclofenaco sódico 25mg/mL, ampola 3ml.",1265496,92,25000,ATIVO,AMP,14375,0.575
"Fenobarbital 100mg cpr, em blister.",1265497,116,350000,ATIVO,COMPRIMIDO,35350,0.101
"Dipirona sódica 500mg/mL solução oral, frasco 10ml.",1265498,100,18000,ATIVO,FRASCO,10980,0.61
"Dimenidrato 50mg + piridoxina 50mg/mL, injetável, ampola 1ml",1265532,95,18000,ATIVO,AMP,21564,1.198
"Doxazosina 2 mg cpr, em blister.",1265535,102,150000,ATIVO,COMPRIMIDO,15750,0.105
"Enalapril, maleato 10mg cpr, em blister.",1265536,104,2000000,ATIVO,COMPRIMIDO,56000,0.028
"Espironolactona 25mg cpr, em blister.",1265537,111,720000,ATIVO,COMPRIMIDO,92880,0.129
"Fenitoina 50mg/mL, injetável, ampola 5ml.",1265538,115,200,ATIVO,AMP,357,1.785
"Fentanila 0,05mg/ml, injetável, ampola 2mL.",1265540,119,500,ATIVO,AMP,498.75,0.9975
"Fluoxetina, cloridrato 20mg capsula, em blister.",1265541,125,2000000,ATIVO,CAPSULA,115400,0.0577
"Furosemida 10mg/mL injetável, ampola 2ml.",1265542,127,14000,ATIVO,AMP,5586,0.399
"Glibenclamida 5mg cpr, em blister.",1265543,129,1500000,ATIVO,COMPRIMIDO,25200,0.0168
"Gluconato de cálcio 10%, ampola 10ml.",1265544,133,200,ATIVO,AMP,270,1.35
"Haloperidol 5mg/mL, injetável, ampola 1ml.",1265545,136,3000,ATIVO,AMP,3175.2,1.0584
"Haloperidol, 2mg/ml solução oral 20ml, frasco.",1265546,138,400,ATIVO,FRASCO,871.6,2.179
"Hidrocortisona 500mg pó para suspensão injetável.",1265547,142,4000,ATIVO,"Frasco ampola",18270,4.5675
