descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SULFATO DE MAGNESIO 10% INJ 10ML",1266015,611,200,ATIVO,AMP,59.4,0.297
"VITAMINAS DO COMPLEXO B SOL INJ. 2 ML",1266016,665,21000,ATIVO,AMPOLA,15582,0.742
"SULFAMETOXAZOL 200MG - TRIMETROPINA 40MG SOL ORAL 100ML",1266046,609,16000,ATIVO,FRASCO,30112,1.882
"RIFAMICINA 10MG/ML 20ML",1266047,569,120,ATIVO,FRASCO,319.2,2.66
"OMEPRAZOL 40MG INJ.",1266049,512,7000,ATIVO,AMP,39830,5.69
"PREDNISOLONA 1MG/ML 100ML SOL. ORAL",1266051,548,500,ATIVO,FRASCO,2850,5.7
"ADENOSINA 3MG/ML INJ 2ML",1266057,29,1000,ATIVO,AMPOLA,8250,8.25
"AMPICILINA 500 MG",1266058,64,5040,ATIVO,COMPRIMIDO,1527.12,0.303
"ATROPINA 0,5MG INJ. 1ML",1266059,73,700,ATIVO,AMPOLA,459.2,0.656
"CEFTRIAXONA 1GR IV DILUENTE AGUA DEST",1266060,148,500,ATIVO,AMP,4199,8.398
"CLORETO DE POTÁSSIO 19,1% SOL  INJ",1266061,183,1200,ATIVO,AMPOLA,240,0.2
"CLORETO DE SÓDIO  20% SOL INJ.",1266062,184,900,ATIVO,AMPOLA,171,0.19
"CLORPROMAZINA 25 MG SOL INJ. 5 ML",1266063,206,700,ATIVO,AMPOLA,692.3,0.989
"DEXAMETASONA 2 MG SOL INJ. 1 ML",1266064,228,12000,ATIVO,AMPOLA,5400,0.45
"ETOMIDATO 2MG/ML INJ 10ML",1266066,296,500,ATIVO,AMPOLA,4995,9.99
"DIPIRONA SÓDICA 500MG/ML SOL INJ. 2ML",1266067,258,40000,ATIVO,AMPOLA,19800,0.495
"NITROPRUSSIATO DE SÓDIO 50MG INJ.",1266068,495,1600,ATIVO,AMP,17840,11.15
"NALOXONA INJ 0,4 MG/ML AMP. 1ML",1266069,477,400,ATIVO,AMP,2240,5.6
"MIDAZOLAM 50MG/10ML SOLUÇÃO INJ.",1266070,473,600,ATIVO,AMP,1770,2.95
"MIDAZOLAM 15MG/3ML SOLUÇÃO INJ.",1266071,472,1000,ATIVO,AMP,1170,1.17
"METOCLOPRAMIDA GOTAS  4 MG/ML FR 10ML",1266072,462,22000,ATIVO,FRASCO,14630,0.665
"METOCLOPRAMIDA 5MG/ML  INJETÁVEL",1266073,461,32000,ATIVO,AMP,10240,0.32
"NIMODIPINO 30MG CPR",1266074,487,3500,ATIVO,COMPRIMIDO,521.5,0.149
"LIDOCAINA + EPINEFRINA 2% + 1:200.000 20ML",1266075,422,4000,ATIVO,FRASCO,9800,2.45
"GLICOSE 50% 10ML",1266076,342,14300,ATIVO,AMPOLA,2917.2,0.204
"GLICONATO DE CÁLCIO 10% 10 ML",1266077,337,400,ATIVO,AMP,580,1.45
"Fluconazol 150mg",1266078,312,160000,ATIVO,COMPRIMIDO,91200,0.57
"FITOMETADIONA 10MG/ML  INJ 1ML",1266079,311,200,ATIVO,AMP,214,1.07
"FENTANILA, CITRATO DE. 0,05MG/ML 10ML INJ. - EV",1266080,308,700,ATIVO,AMPOLA,2415,3.45
"MELOXICAM 15MG CPR",1266081,444,2000,ATIVO,COMPRIMIDO,180,0.09
