descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
MONITOR,1298633,24,40,ATIVO,UNIDADE,20080,502
"CAMERA DE MONITORAMENTO.",1300711,7,50,ATIVO,UNIDADE,38750,775
"Cabo HDMI 20mt",1300713,42,10,ATIVO,UNIDADE,1390,139
"Suporte para projetor/ Universal/ Para teto",1302755,80,10,ATIVO,UNIDADE,2580,258
"Spiraduto 1/2´´",1302756,82,150,ATIVO,METRO,750,5
"Placa de Vídeo PCI-Express/ Saída HDMI+DVI+VGA",1304800,71,20,ATIVO,UNIDADE,5800,290
IMPRESSORA.,1304802,19,10,ATIVO,UNIDADE,8400,840
TECLADO,1304808,33,100,ATIVO,UNIDADE,3930,39.3
"Patch cord na cor azul com 5 mt",1306832,66,100,ATIVO,UNIDADE,3800,38
"IMPRESSORA MULTIFUNCIONAL LASER MONOCROMÁTICA",1306834,22,10,ATIVO,UNIDADE,32670,3267
"ESTABILIZADOR 600VA",1306835,11,20,ATIVO,UNIDADE,5880,294
PROJETOR.,1306836,29,10,ATIVO,UNIDADE,36700,3670
"Fonte para Notebook",1306838,50,50,ATIVO,UNIDADE,6150,123
"CABO VGA MONITOR/PROJETOR 20mt",1306839,45,5,ATIVO,UNIDADE,640,128
"CABO HDMI 10MT",1306841,41,10,ATIVO,UNIDADE,700,70
"ACCESS POINT",1308837,1,10,ATIVO,UNIDADE,2150,215
"FONTE ATX",1308841,49,50,ATIVO,UNIDADE,8250,165
"Memória DDR 3/ 4GB",1308843,59,30,ATIVO,UNIDADE,4290,143
"Suporte de TV.",1310876,83,10,ATIVO,UNIDADE,950,95
MOUSE,1310879,25,100,ATIVO,UNIDADE,2700,27
Gabinete,1310880,14,10,ATIVO,UNIDADE,2460,246
"CABO VGA MONITOR/PROJETOR 10mt",1310881,44,5,ATIVO,UNIDADE,395,79
"Software de aplicativos",1310882,36,50,ATIVO,UNIDADE,39500,790
"Software de aplicativos : Office Home & Business 2019",1315029,62,15,ATIVO,UNIDADE,10050,670
"IMPRESSORA LASER MONOCROMATICA",1315032,20,10,ATIVO,UNIDADE,13040,1304
"Televisor TV de LED 43/ FULL HD",1317075,35,5,ATIVO,UNIDADE,12000,2400
"Placa Serial PCI com 2 saídas",1319092,76,10,ATIVO,UNIDADE,920,92
"HD EXTERNO USB 3.0 2TB",1319095,17,10,ATIVO,UNIDADE,4510,451
"Switch 24 portas 10/100 + 2 portas",1319096,31,10,ATIVO,UNIDADE,7480,748
"CABO HDMI 5MT",1319098,40,10,ATIVO,UNIDADE,480,48
