acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1028,2020,"APLICAÇÕES DIRETAS","Convênio Trânsito - Civil",6,0,44900000,"SEC. MUN. DA FAZENDA"," ",1004,181,
