descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Agulhas hipodérmicas 13mmX4,5mm",4439510,250,VENCEU,CX,1312.5,5.25
"Algodão Hidrófilo, 100%.",4439512,300,PERDEU,ROLO,2826,9.42
"Almotolia de uso médico-hospitalar",4439513,600,VENCEU,UNI,1206,2.01
"Cateter  para Oxigênio Tipo Óculos nº12 ( Adulto )",4439514,1500,VENCEU,UN,1020,0.68
"Coletor Infantil com furo recortado, unissex, com furo oval",4439516,6000,PERDEU,UNI,1800,0.3
"Dispositivo para incontinência Urinária Masculina Nº 05 sem",4439517,2000,DESCLASSIFICADO,UN,1840,0.92
"Dispositivo para incontinência Urinária Masculina Nº06 sem e",4439518,3000,DESCLASSIFICADO,UN,2760,0.92
"Equipo para nutrição enteral.",4439519,15000,PERDEU,UNI,13800,0.92
"Especulo vaginal, descartável, estéril, sem lubrificação M",4439520,18000,PERDEU,UN,16920,0.94
"Especulo vaginal, descartável, estéril, sem lubrificação G",4439521,2000,DESCLASSIFICADO,UN,2280,1.14
"Especulo vaginal, descartável, estéril, sem lubrificação P",4439522,18000,DESCLASSIFICADO,UN,15480,0.86
"Fixador Citológico, 40ml",4439523,1500,VENCEU,FR.,3975,2.65
"Frasco para nutrição enteral capacidade 300mL",4439524,18000,PERDEU,UNI,13500,0.75
"Kit citologia - 01 escova endocervical + 01 espátula de aire",4439526,20000,PERDEU,UN,8000,0.4
"Kit de nebulização adulto",4439527,200,DESCLASSIFICADO,UN,1086,5.43
"Kit de nebulização infantil.",4439528,200,DESCLASSIFICADO,UN,1086,5.43
"Lâmina de Preventivo (Ponta Fosca).",4439529,400,DESCLASSIFICADO,CXA,2068,5.17
"Máscaras Cirúrgicas Facial Descartável",4439530,150,PERDEU,CX,718.5,4.79
"oleo de girassol",4439531,2000,PERDEU,UN,7440,3.72
"Seringa 20ml, sem agulha",4439533,20000,PERDEU,UNI,8200,0.41
"Seringa 3ml, sem agulha",4439534,30000,DESCLASSIFICADO,UN,5100,0.17
"Seringa 1ml, sem agulha",4439535,5000,DESCLASSIFICADO,UN,1050,0.21
"Seringa 60ml, sem agulha",4439536,500,DESCLASSIFICADO,UN,1500,3
