descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Anel retentor motor hidráulico D150B (Cód.: 84228102)",0,1,PERDEU," ",226.1,226.1
"Bomba dupla hidráulica principal D150B (Cód.: 84345381)",0,1,PERDEU," ",37810,37810
"Discos do motor hidráulico D150B (Cód.: 84228111)",0,1,PERDEU," ",721.05,721.05
"Eixo motor hidráulico D150B (Cód.: 84228132)",0,1,PERDEU," ",4142,4142
"Filtro de sucção do tanque hidráulico D150B (Cód.: 100006)",0,1,PERDEU," ",361,361
"Filtro hidráulico blindado secundário D150B (Cód.: 254353A1)",0,1,PERDEU," ",456,456
"Filtro hidráulico D150B (Cód.: 86989733)",0,2,PERDEU," ",1000.36,500.18
"Jogo de calços do motor hidráulico D150B (Cód.: 84228112)",0,1,PERDEU," ",235.6,235.6
"Mola do motor hidráulico D150B (Cód.: 84228127)",0,1,PERDEU," ",179.55,179.55
"Pistão do motor hidráulico D150B (Cód.: 84228109)",0,7,PERDEU," ",3976.7,568.1
"Placa do motor hidráulico D150B (Cód.: 84228107)",0,1,PERDEU," ",3591.86,3591.86
"Reparo de vedação do motor hidráulico (Cód.: 12344)",0,1,PERDEU," ",741,741
"Rolamento do motor hidráulico D150B (Cód.: 84228133)",0,1,PERDEU," ",152,152
"Rolamento do motor hidráulico D150B (Cód.: 84228134)",0,1,PERDEU," ",180.5,180.5
"Tambor do motor hidráulico D150B (Cód.: 84228108)",0,1,PERDEU," ",4731,4731
"Mão de obra para execução dos serviços de reparação",0,1,PERDEU," ",12502,12502
