descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Fio de Aço CrNi Duro Elástico Redondo 016.",1265830,81,30,ATIVO,UNIDADE,448.5,14.95
"Fio de Aço CrNi Duro Elástico Redondo. 0,60mm 0,24",1265831,80,20,ATIVO,UNIDADE,299,14.95
"Fio de Aço CrNi Duro Elástico Redondo. 1,00mm 0,040.",1265832,79,20,ATIVO,UNIDADE,299,14.95
"Fio de Aço CrNi Duro Elástico Redondo. 0,80mm 0,32",1265833,78,20,ATIVO,UNIDADE,299,14.95
"Fio de Aço CrNi Duro Elástico Redondo. 0,70mm 0,28",1265834,77,20,ATIVO,UNIDADE,299,14.95
"Banda Molar Universal Kit - Superior.",1265835,71,10,ATIVO,kit,2379,237.9
"Gás para maçarico",1265836,75,10,ATIVO,UNIDADE,410,41
"Solda de Prata 0,5mm em Rolo",1265837,74,20,ATIVO,UNIDADE,870,43.5
"Banda Molar Universal Kit - Inferior",1265838,72,10,ATIVO,kit,2379,237.9
"Fio de Aço CrNi Duro Elástico Redondo 018.",1265839,82,30,ATIVO,UNIDADE,448.5,14.95
"Estojo Acrílico Porta Alicate",1265840,76,2,ATIVO,UNIDADE,234.6,117.3
"Fio de Aço CrNi Duro Elástico Redondo 020.",1265841,83,30,ATIVO,UNIDADE,448.5,14.95
"Casquete para Tracionador tamanho grande.",1265842,104,30,ATIVO,UNIDADE,630,21
"Fio de aço para amarrilho redonto 012.",1265843,96,30,ATIVO,ROLO,564,18.8
"Espatula 24.",1265844,97,5,ATIVO,UNIDADE,51.5,10.3
"Dobrador de amarilho",1265845,98,5,ATIVO,UNIDADE,62.5,12.5
"Tubo triplo para molar superior (Esq-Dir).",1265846,99,30,ATIVO,EMBALAGEM,810,27
"Arco extra oral 0,45",1265847,100,50,ATIVO,UNIDADE,900,18
"Placa Lábio-Ativa Sem Gancho",1265848,101,50,ATIVO,UNIDADE,1140,22.8
"Placa Lábio-Ativa Com Gancho",1265849,102,50,ATIVO,UNIDADE,1140,22.8
"Casquete para Tracionador tamanho pequeno.",1265850,103,30,ATIVO,UNIDADE,630,21
"Vaselina sólida, farmacêutica",1265851,67,50,ATIVO,FRASCO,524,10.48
"Casquete para Tracionador tamanho medio.",1265852,105,30,ATIVO,UNIDADE,630,21
"Casquete Regulável IHG",1265853,106,30,ATIVO,UNIDADE,885,29.5
"Rolo de elástico de corrente médio",1265854,95,30,ATIVO,EMBALAGEM,585,19.5
"Pedra de afiar Arkansas fina",1265855,61,15,ATIVO,UNIDADE,352.5,23.5
"Condensador de Gutapercha MacSpadden 25mm",1265857,26,15,ATIVO,CAIXA,3165,211
"Máscara Facial Petit.Na cor azul.",1265874,107,50,ATIVO,UNIDADE,1995,39.9
"Espátula Para Resina com Calcador N° 2",1265880,3,100,ATIVO,UNIDADE,2900,29
"Abaixador de lingua descartável",1265881,12,120,ATIVO,PACOTE,1302,10.85
"Broca de baixa rotação CARBIDE LN CA",1265882,16,30,ATIVO,UNIDADE,834,27.8
"Espaçador Digital nº30 de 25 mm",1265883,38,5,ATIVO,CAIXA,157.5,31.5
"Máscara Facial Petit.Na cor rosa.",1265884,108,50,ATIVO,UNIDADE,1995,39.9
"Elástico Intraoral Látex 1/8 - médio",1265886,110,30,ATIVO,EMBALAGEM,447,14.9
"Elástico Intraoral Látex 1/4 - médio",1265913,109,30,ATIVO,EMBALAGEM,447,14.9
"Elástico Intraoral Látex 3/16 - médio",1265916,111,30,ATIVO,EMBALAGEM,447,14.9
"Elástico Intraoral Látex 5/16 - médio",1265917,112,30,ATIVO,EMBALAGEM,447,14.9
"Elástico Intraoral Látex 1/2 - médio",1265918,113,30,ATIVO,EMBALAGEM,447,14.9
"Elástico Separador Anel 4,0mm",1265919,114,30,ATIVO,EMBALAGEM,270,9
"Elástico Separador Anel 4,8mm",1265920,115,30,ATIVO,EMBALAGEM,279,9.3
"Conjunto de Aspiração Endodôntico",1265921,120,20,ATIVO,UNIDADE,440,22
"Condensador de Gutapercha MacSpadden 21mm",1265943,25,15,ATIVO,CAIXA,3165,211
