descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"COMPUTADOR BÁSICO COMPLETO",1300734,1,27,ATIVO,UNIDADE,83160,3080
"COMPUTADOR AVANÇADO COMPLETO",1304821,3,2,ATIVO,UNIDADE,20400,10200
