ano,data,dataVencimento,itens,numero,ocorrencias
2019,2019-07-04,2020-07-04,"itens_0315b9b7-3fdc-4a1b-a65f-da3ed49e6424.csv",64," "
2019,2019-07-04,2020-07-04,"itens_e48391bb-5f25-492a-89bd-2f1268aea98a.csv",15," "
2019,2019-07-04,2020-07-04,"itens_c158178a-efc4-4286-bf43-665671a93900.csv",63," "
