descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"PATCH CORD 1,5M",1298658,10,100,ATIVO,UNIDADE,3130,31.3
"PATCH CORD 2,5M",1304822,11,100,ATIVO,UNIDADE,3970,39.7
