descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"12179190 BRACADEIRA DE ACO",1297817,1462,5,ATIVO,UNIDADE,95.25,19.05
"75264466 VENTILADOR DE PLASTICO",1297818,1463,2,ATIVO,UNIDADE,1756.22,878.11
"9968226 ANEL DE BORRACHA",1297819,1483,2,ATIVO,UNIDADE,106.04,53.02
"85827800 KIT MISC. VALVELA HIDRAUL",1297820,1477,2,ATIVO,UNIDADE,602.62,301.31
"9968297 ANEL DE BORRACHA DA TRANSMI",1297821,1475,2,ATIVO,UNIDADE,515.1,257.55
"75263157 CJ.FILTRO DE AR",1297823,1427,2,ATIVO,UNIDADE,3482.64,1741.32
"85803063 BOIA DO TANQUE COMBUSTIVEL",1297824,1420,2,ATIVO,UNIDADE,737.64,368.82
"71101707 PISTAO P/MOTOR",1297825,1417,2,ATIVO,UNIDADE,1515.34,757.67
"85819177 TUBO DE ACO HIDRA.DO FREIO",1297826,1574,2,ATIVO,UNIDADE,766.62,383.31
"85805990 KIT REPARO CILINDRO DIRECAO",1297827,1523,2,ATIVO,UNIDADE,561.58,280.79
"5194159 BUCHA DE ACO",1297828,1514,2,ATIVO,UNIDADE,350.74,175.37
"9968083 ANEL ELASTICO DE ACO",1297829,1545,2,ATIVO,UNIDADE,9.34,4.67
"85806010 PARAFUSO DE ACO SEXT. M10",1297830,1528,3,ATIVO,UNIDADE,21.75,7.25
"83910547 BUCHA DE ACO P/CILI.HIDR.",1297870,1705,5,ATIVO,UNIDADE,301.05,60.21
"87428627 KIT DE REPARO CILINDRO HIDR",1297871,1688,5,ATIVO,UNIDADE,1021.3,204.26
"16043931 PARAFUSO DE ACO",1297872,1684,5,ATIVO,UNIDADE,20.25,4.05
"85803524 CONEXAO RETA DE ACO",1297873,1716,2,ATIVO,UNIDADE,98.38,49.19
"9968512 PRATO DE ACO P/DISTRIBUID",1297874,1645,3,ATIVO,UNIDADE,95.97,31.99
"75258401 JUNTA AMIANTO RESERV",1297875,1633,2,ATIVO,UNIDADE,59.98,29.99
"73124631 ELEMENTO FILTRANTE OLEO HID",1297876,1632,2,ATIVO,UNIDADE,359.92,179.96
"9968461 TRANSMISSOR DA VALV DISTR",1297877,1675,2,ATIVO,UNIDADE,2905.3,1452.65
"85817201 KIT REPARO DISTR. HIDR.",1297878,1674,2,ATIVO,UNIDADE,2746.9,1373.45
"85807858 HASTE DISTR. HIDRAULICO",1297879,1670,2,ATIVO,UNIDADE,377.52,188.76
"9968476 ANEL DE BORRACHA NITRILICA",1297880,1667,6,ATIVO,UNIDADE,50.76,8.46
"85825126 UNIDADE COMANDO ELETRONICO",1297881,1743,2,ATIVO,UNIDADE,5243.3,2621.65
"NHAF20W30 AMBRA MULTI F 20W30",1297886,1756,8,ATIVO,UNIDADE,2894.16,361.77
"NH68 AMBRA HI-TECH 68",1297887,1754,8,ATIVO,UNIDADE,2222.4,277.8
"ZD12A01800 Anel",1297917,213,10,ATIVO,UNIDADE,113,11.3
"9968008 ANEL O RING BORRACHA",1297918,204,1,ATIVO,UNIDADE,2565.34,2565.34
"2420R349D050	MANGUEIRA",1297919,200,1,ATIVO,UNIDADE,133.66,133.66
"YN02C01794P1	VIDRO",1297920,229,1,ATIVO,UNIDADE,1859.57,1859.57
"HX23L06145CR	MANGUEIRA",1297921,195,1,ATIVO,UNIDADE,285.88,285.88
"2853208 CORREIA DO VENTILADOR",1297925,182,7,ATIVO,UNIDADE,1726.55,246.65
"2436U1457S162 ANEL",1297930,283,10,ATIVO,UNIDADE,1095.3,109.53
"YM12B01136P1 Bucha",1297931,270,2,ATIVO,UNIDADE,820.34,410.17
"2418T4037D3 CALÇO",1297932,265,3,ATIVO,UNIDADE,215.28,71.76
"YM12B01068P1 Pino",1297933,261,2,ATIVO,UNIDADE,1505.08,752.54
"4895038 BUJÃO",1297934,308,3,ATIVO,UNIDADE,28.14,9.38
"YN52S00023P1	SENSOR",1297935,306,1,ATIVO,UNIDADE,420.33,420.33
"YN30V00080F1	VALVULA PILOTO",1297936,291,1,ATIVO,UNIDADE,3951.18,3951.18
"4858607 ARRUELA DE VEDACAO DE COB",1299816,1570,2,ATIVO,UNIDADE,9.16,4.58
"87407272 MANGOTE DE BORRACHA P/RADIA",1299829,1458,2,ATIVO,UNIDADE,588.96,294.48
"9968250 ROLAMENTO DE AGULHAS DE ACO",1299830,1488,2,ATIVO,UNIDADE,293.62,146.81
"85813300 FREIO DA TRANSMISSAO DO CAM",1299831,1478,2,ATIVO,UNIDADE,3282.32,1641.16
