descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Agua Sanitária 1 Litro.",4377845,1900,VENCEU,UND,2622,1.38
"Água Sanitária 5 Litros;",4377846,5650,VENCEU,GAL,25029.5,4.43
"Álcool etílico em gel 70% (70 INPM) 500 gramas;",4377847,7000,DESCLASSIFICADO,FRA,36400,5.2
"Álcool etílico hidratado 96% (92,8º INPM) 1 litro;",4377848,3800,INABILITADO,LT,20900,5.5
"Alvejante a base de hipoclorito de sódio 5 litros.",4377849,5500,INABILITADO,GAL,44000,8
"Amaciante para tecidos 5 litros.",4377850,3900,VENCEU,GAL,27066,6.94
"Balde Plástico Resistente, capacidade 20 litros",4377851,970,PERDEU,UND,4656,4.8
"Cabo de alumínio com suporte e adaptador para Mop Úmido",4377852,830,PERDEU,UND,7470,9
"Cera auto-brilho 750 mL.",4377853,890,VENCEU,CX,37380,42
"Cera em pasta 13 quilos.",4377854,180,INABILITADO,LAT,31500,175
"Conjunto Balde/Espremedor",4377855,131,VENCEU,CJT,22008,168
"DESINCRUSTANTE 1litro",4377856,1160,PERDEU,UND,17400,15
"LIMPADOR E NEUTRALIZADOR DE ODORES 5 lItros",4377857,410,PERDEU,GAL,18860,46
"LIMPADOR E NEUTRALIZADOR DE ODORES 5 lItros",4377858,1230,PERDEU,GAL,56580,46
"Desinfetante de uso geral 5 Litros.",4377859,7600,DESCLASSIFICADO,GAL,45600,6
"Desinfetante de uso geral 500mL.",4377860,1200,INABILITADO,UND,1320,1.1
"Desinfetante Desengordurante - 5 litros",4377861,212,PERDEU,GAL,9540,45
"Desinfetante Desengordurante - 5 litros",4377862,638,PERDEU,GAL,28710,45
"Desodorizador de ambientes 360 mL;",4377863,2850,INABILITADO,FRA,17670,6.2
"DETERGENTE DESENGRAXANTE 5 Litros.",4377864,272,INABILITADO,UND,34000,125
"DETERGENTE DESENGRAXANTE 5 Litros.",4377865,818,INABILITADO,UND,102250,125
"Detergente Líquido de uso geral 5 litros",4377866,6650,DESCLASSIFICADO,GAL,56525,8.5
"Detergente Líquido Neutro de uso geral 500 mL.",4377867,4100,VENCEU,UND,4100,1
"Dispensador em plástico rígido duplo para copos de café e ág",4377868,65,PERDEU,UND,1170,18
