descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"fermento biologico",1298102,98,25,ATIVO,EMBALAGEM,200,8
"FEIJAO VERMELHO",1298103,97,150,ATIVO,kg,943.5,6.29
"AÇUCAR EM SACHÊ",1298104,75,30,ATIVO,CAIXA,564.9,18.83
"AÇUCAR BRANCO REFINADO",1298105,74,100,ATIVO,kg,269,2.69
"Suco Integral",1298108,120,20,ATIVO,UNIDADE,226.6,11.33
"REFRIGERANTE SABOR COLA.",1298110,114,50,ATIVO,UNIDADE,278,5.56
"PEIXE EM POSTAS",1298112,22,150,ATIVO,kg,2644.5,17.63
"CARNE BOVINA CORTE RABADA",1298114,3,100,ATIVO,kg,1828,18.28
"CARNE BOVINA COXÃO MOLE",1298115,5,500,ATIVO,kg,10930,21.86
ERVILHA.,1300175,90,150,ATIVO,LATA,312,2.08
CHÁ.,1300176,83,30,ATIVO,CAIXA,134.4,4.48
"ADOÇANTE .",1302224,76,40,ATIVO,FRASCO,190.4,4.76
"PÃO FATIADO",1302225,128,150,ATIVO,EMBALAGEM,648,4.32
"FRANGO INTEIRO CAIPIRA",1302228,20,350,ATIVO,kg,2450,7
"DOCE DE LEITE;",1304332,88,120,ATIVO,POTE,840,7
"CREME DE LEITE",1304333,86,100,ATIVO,LATA,275,2.75
"GELATINA EM PÓ.",1304335,101,20,ATIVO,PACOTE,29.4,1.47
"PEPINO EM CONSERVA;",1304338,112,30,ATIVO,POTE,168.6,5.62
"MASSA PARA LASANHA.",1304339,107,50,ATIVO,EMBALAGEM,413,8.26
MACARRÃO.,1304340,104,800,ATIVO,EMBALAGEM,2496,3.12
"Fermento em Pó Químico;",1306324,99,15,ATIVO,PACOTE,121.2,8.08
"ROSCA DE POLVILHO",1306326,130,100,ATIVO,kg,1339,13.39
"REFRESCO EM PÓ",1306327,113,1200,ATIVO,EMBALAGEM,1248,1.04
ORÉGANO;,1306328,110,120,ATIVO,EMBALAGEM,634.8,5.29
GRANOLA.,1306329,102,10,ATIVO,PACOTE,152.9,15.29
"FARINHA DE ROSCA",1308348,94,35,ATIVO,kg,239.05,6.83
"DOCE DE FRUTAS;",1308349,87,80,ATIVO,POTE,437.6,5.47
"ARROZ INTEGRAL",1308350,78,150,ATIVO,kg,498,3.32
IOGURTE.,1308351,103,25,ATIVO,EMBALAGEM,105.5,4.22
"ÁGUA MINERAL COM GÁS.",1308352,133,100,ATIVO,UNIDADE,179,1.79
"REFRIGERANTE SABOR GUARANÁ",1308353,115,50,ATIVO,GARRAFA,269,5.38
"OVOS CLASSE A",1308354,111,450,ATIVO,CAIXA,2007,4.46
"MAIONESE TRADICIONAL.",1308355,105,150,ATIVO,POTE,718.5,4.79
"PEIXE INTEIRO",1308356,23,100,ATIVO,kg,1655,16.55
"FRANGO INTEIRO",1308357,19,150,ATIVO,kg,1050,7
"CARNE SUÍNA LOMBO",1308358,9,150,ATIVO,kg,1644,10.96
"Farinha de mandioca",1310350,92,180,ATIVO,kg,676.8,3.76
"Azeite de oliva tipo extra virgem",1310351,80,110,ATIVO,EMBALAGEM,1790.8,16.28
"BANHA DE PORCO",1310353,14,10,ATIVO,kg,79.1,7.91
"FEIJAO PRETO",1312361,96,350,ATIVO,kg,1568,4.48
"ERVA MATE",1312362,89,80,ATIVO,EMBALAGEM,1071.2,13.39
"COMINHO EM PÓ;",1312363,84,60,ATIVO,EMBALAGEM,511.8,8.53
"Arroz parboilizado",1312364,79,500,ATIVO,kg,1375,2.75
"Vinagre de álcool.",1312366,123,100,ATIVO,UNIDADE,152,1.52
"TEMPERO PRONTO.",1312367,122,100,ATIVO,EMBALAGEM,745,7.45
TAPIOCA,1312368,121,20,ATIVO,EMBALAGEM,116.6,5.83
"Salsicha Tipo Hot Dog",1312369,118,100,ATIVO,kg,799,7.99
"MARGARINA CREMOSA;",1312370,106,70,ATIVO,POTE,332.5,4.75
"FILE DE PEIXE.",1312371,21,150,ATIVO,kg,2967,19.78
"CARNE SUÍNA CARRÉ",1312372,8,100,ATIVO,kg,1106,11.06
"FARINHA DE MILHO",1314513,93,150,ATIVO,kg,435,2.9
"ÁGUA MINERAL SEM GÁS.",1314516,134,150,ATIVO,UNIDADE,238.5,1.59
"PÃO INTEGRAL FATIADO",1314517,129,300,ATIVO,UNIDADE,1377,4.59
"LEITE LÍQUIDO SEMI DESNATADO",1314518,124,50,ATIVO,LITRO,179,3.58
"MILHO VERDE PRÉ-COZIDO.",1314519,108,150,ATIVO,LATA,294,1.96
"COXA DE FRANGO",1314520,18,200,ATIVO,kg,1700,8.5
"Filé de Peito de Frango",1314522,15,250,ATIVO,kg,2675,10.7
"FARINHA DE TRIGO ESPECIAL",1316583,95,150,ATIVO,kg,517.5,3.45
"Extrato de tomate.",1316584,91,150,ATIVO,UNIDADE,394.5,2.63
SORVETE,1316585,119,20,ATIVO,UNIDADE,410.2,20.51
"AMENDOIM DESCASCADO.",1318615,77,15,ATIVO,EMBALAGEM,94.35,6.29
SAL,1318616,117,100,ATIVO,kg,132,1.32
"REFRIGERANTE SABOR LIMÃO",1318617,116,50,ATIVO,GARRAFA,268.5,5.37
"LINGUIÇA CALABRESA",1318620,11,150,ATIVO,kg,2497.5,16.65
