descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pilha AAA",1298076,66,40,ATIVO,UNIDADE,208,5.2
"Fonte Universal para Notebook",1298078,8,5,ATIVO,UNIDADE,370,74
"Notebook B",1298082,25,3,ATIVO,UNIDADE,7035,2345
"Kit Teclado e Mouse sem fio",1300131,46,15,ATIVO,UNIDADE,1785,119
"No-Break A",1300132,48,10,ATIVO,UNIDADE,6950,695
"Placa de Processamento de Dados",1300134,55,2,ATIVO,UNIDADE,718,359
"Bateria 3V",1300136,67,10,ATIVO,UNIDADE,40,4
"Suporte Universal Veicular Magnético para Smartphone",1302196,70,25,ATIVO,UNIDADE,2100,84
"Processador D",1302197,23,2,ATIVO,UNIDADE,1230,615
"Notebook A",1302198,24,3,ATIVO,UNIDADE,7755,2585
"Pen Drive de 16 GB",1304299,60,10,ATIVO,UNIDADE,300,30
"Processador B",1304303,21,2,ATIVO,UNIDADE,3196,1598
"FILTRO DE LINHA",1306294,50,5,ATIVO,UNIDADE,195,39
"SSD de 480 GB",1306296,64,5,ATIVO,UNIDADE,3650,730
"SMARTPHONE B",1306297,71,8,ATIVO,UNIDADE,35040,4380
"PLACA DE VIDEO",1306299,17,10,ATIVO,UNIDADE,1690,169
"Memória DDR4 4GB",1306300,12,8,ATIVO,UNIDADE,2272,284
"Impressora Multifuncional Laser",1308318,39,3,ATIVO,UNIDADE,10935,3645
"Cabo VGA 1,8 Metros",1308320,3,10,ATIVO,UNIDADE,128,12.8
"Processador A",1308322,20,3,ATIVO,UNIDADE,5085,1695
"Microcomputador All-in-one",1308323,32,10,ATIVO,UNIDADE,41900,4190
"Memória DDR4 8GB",1310324,13,4,ATIVO,UNIDADE,1956,489
"Microcomputador com Teclado e Mouse B",1310325,31,5,ATIVO,UNIDADE,18225,3645
"Monitor SLIM",1310326,35,2,ATIVO,UNIDADE,5690,2845
"Teclado USB ultra fino",1312333,47,15,ATIVO,UNIDADE,630,42
"Voice Panel",1312334,57,2,ATIVO,UNIDADE,858,429
"Microcomputador com Teclado e Mouse A",1312337,30,5,ATIVO,UNIDADE,15990,3198
HEADSET,1314476,44,20,ATIVO,UNIDADE,4200,210
"Gravador de DVD",1314479,9,2,ATIVO,UNIDADE,132,66
"Cabo HDMI 1,8 Metros",1314482,2,10,ATIVO,UNIDADE,88,8.8
"Cabo VGA 15 Metros",1318588,5,2,ATIVO,UNIDADE,138.6,69.3
"Apresentador sem fio",1318590,28,4,ATIVO,UNIDADE,311.2,77.8
