descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"fio elétrico tipo rígido  bitola 2,5mm",1298153,230,3435,ATIVO,METRO,4190.7,1.22
"disco diamantado segmentado 4´´ 110mm para corte seco,10,5cm",1298157,188,125,ATIVO,UNIDADE,2447.5,19.58
"dobradiça ferro zincado 3 sem parafusos.",1298158,198,165,ATIVO,UNIDADE,240.9,1.46
"areia de lagoa fina",1298161,29,844,ATIVO,"METRO CUBICO",32207.04,38.16
"cabo de picareta em madeira oval de 90 cm",1298165,90,87,ATIVO,UNIDADE,929.16,10.68
"cabo de pá de juntar",1298166,89,215,ATIVO,UNIDADE,1287.85,5.99
"tijolo 6f. - 19 x14 x9cm",1298169,485,65400,ATIVO,UNIDADE,15696,0.24
"régua alumínio 2m x 5cm",1298170,426,17,ATIVO,UNIDADE,437.24,25.72
"Porta externa lisa maciça cedro, 0,80X2,10 m",1298176,558,133,ATIVO,UNIDADE,30570.05,229.85
"tubo esgoto em PVC 150mm",1298182,526,270,ATIVO,TUBO,5092.2,18.86
"piso cerâmico 20 x 20 A PEI-4 (parede)",1298191,377,1580,ATIVO,"METRO QUADRADO",32864,20.8
"CONDULETE ALUM. TIPO LR 1.1/2 LR-30",1300213,155,80,ATIVO,UNIDADE,3028.8,37.86
"carrinho de mão de chapa",1300218,131,57,ATIVO,UNIDADE,11513.43,201.99
"fio elétrico tipo flexível bitola 2 x 1,5mm",1300220,226,5120,ATIVO,METRO,7168,1.4
"fio elétrico tipo flexível bitola 2 x 2,5mm",1300221,227,7400,ATIVO,METRO,14504,1.96
"argamassa ACI interna 20kg",1300229,33,490,ATIVO,UNIDADE,3224.2,6.58
"Areia Lavada Tipo Fina para aplicações na construção civil",1300232,30,640,ATIVO,"METRO CUBICO",36652.8,57.27
"ar 22 s/ roldana",1300233,18,110,ATIVO,UNIDADE,2545.4,23.14
"broxa nylon para pintura nas dimensões 12x5 cm. Grande",1300238,61,330,ATIVO,UNIDADE,2191.2,6.64
"bucha redução roscavel 1.1/2 x 1 pvc",1300239,77,70,ATIVO,UNIDADE,341.6,4.88
"Tinta Acrílica acabamento fosco na cor:Palha contendo 18 lt",1300240,490,74,ATIVO,BALDE,12868.6,173.9
"Tinta Acrílica acab. fosco (COR CONCRETO)",1300241,491,132,ATIVO,BALDE,20314.8,153.9
"Tinta Acrílica acab. fosco (cor verde)",1300242,495,71,ATIVO,BALDE,7731.9,108.9
"Mão-francesa reforçada 10cm",1300247,569,200,ATIVO,UNIDADE,1138,5.69
"Porta ext. almof. cedro 0,80 x 2,10",1300253,394,49,ATIVO,UNIDADE,11755.1,239.9
"porta int. semi-oca 0,70 x 2,10 pinus",1300254,396,108,ATIVO,UNIDADE,7203.6,66.7
"Luva LR azul com bucha metal 25 x 3/4",1300255,333,170,ATIVO,UNIDADE,693.6,4.08
"mangueira jardim 30m 1/2 (borracha)",1300259,344,148,ATIVO,ROLO,9087.2,61.4
"parafuso p/ telha 5/16 x 1/4 x 110mm completo",1300260,370,3300,ATIVO,UNIDADE,1452,0.44
"cj tomada telefone RJ11 (interna)",1302258,153,130,ATIVO,UNIDADE,1489.8,11.46
"Cantoneira 1 x ¼ 6m",1302259,122,460,ATIVO,BARRA,11444.8,24.88
"cap esgoto  50mm",1302260,124,160,ATIVO,UNIDADE,340.8,2.13
"FERRO CHATO  1.1/4 6m",1302266,216,330,ATIVO,BARRA,13186.8,39.96
"aro s/ pneu c/ rolete ferro 350 x 8",1302268,35,57,ATIVO,UNIDADE,2175.69,38.17
"arco de serra profissional 12´´",1302272,28,53,ATIVO,UNIDADE,820.44,15.48
"ar 33 s/ roldana.",1302273,19,110,ATIVO,UNIDADE,3214.2,29.22
"adesivo pvc 175gr c/ pincel",1302274,14,120,ATIVO,UNIDADE,1263.6,10.53
"cabo flexível 6,0mm formado por fio de cobre;",1302276,95,3500,ATIVO,METRO,8330,2.38
"cabo pp 3 x 1,0mm",1302277,99,2100,ATIVO,METRO,4830,2.3
"cadeado em latão maciço 25mm com chaves",1302278,108,116,ATIVO,UNIDADE,1282.96,11.06
"bucha redução roscavel 1.1/2 x 3/4 pvc",1302281,78,100,ATIVO,UNIDADE,404,4.04
"te LR azul com bucha metal 25 x 3/4",1302282,462,60,ATIVO,UNIDADE,363.6,6.06
"telha s/ amianto 1,53 x 1,10 x 5mm",1302285,475,1100,ATIVO,UNIDADE,25344,23.04
"telha s/ amianto 1,83 x 1,10 x 6mm",1302286,479,730,ATIVO,UNIDADE,24046.2,32.94
"telhas ecológicas: de camadas de fibras vegetais",1302287,484,230,ATIVO,UNIDADE,14112.8,61.36
"te esgoto 100mm",1302288,457,430,ATIVO,UNIDADE,3766.8,8.76
"Assento Para Vaso Sanitário infantil",1302293,559,236,ATIVO,UNIDADE,9196.92,38.97
"Tinta Esmalte Sintético,linha Premium,fosco na cor verde (pa",1302294,560,150,ATIVO,GALAO,8685,57.9
"LAMPADA LED TUBULAR 18W 6500K",1302297,580,3840,ATIVO,UNIDADE,91776,23.9
"Luva Esgoto 40mm",1302306,323,175,ATIVO,UNIDADE,154,0.88
"joelho de cobre 22mm x 1/2",1302307,255,70,ATIVO,UNIDADE,847,12.1
"lampada ELETRÔNICA 45 wats (economica)",1302309,290,935,ATIVO,UNIDADE,32388.4,34.64
"piso cerâmico 45 x 45 A PEI-4 (chão)",1302312,378,1590,ATIVO,"METRO QUADRADO",19111.8,12.02
"porta int. semi-oca 0,80 x 2,10 pinus",1302315,397,118,ATIVO,UNIDADE,7870.6,66.7
"Prego com cabeça 22x45,pacote de 01 Kg",1302318,413,570,ATIVO,kg,6064.8,10.64
"Prego com cabeça 22x48,pacote de 01 Kg",1302319,414,550,ATIVO,kg,5852,10.64
"martelo carpinteiro tipo unha",1302322,354,36,ATIVO,UNIDADE,925.92,25.72
"Parafuso fz 6,1 x 75mm",1302323,369,2500,ATIVO,UNIDADE,650,0.26
"ferro mecânico 3/8          6m",1304371,224,540,ATIVO,BARRA,2818.8,5.22
"dobradiça ferro zincado 2.1/2 sem parafusos.",1304375,197,265,ATIVO,UNIDADE,307.4,1.16
"fechadura para WC",1304378,212,290,ATIVO,UNIDADE,8247.6,28.44
"broca aço rápido  8mm",1304383,56,110,ATIVO,UNIDADE,1262.8,11.48
"inter. emb 1 tec-camp. 006-es.",1304384,248,150,ATIVO,UNIDADE,918,6.12
"abraçadeira pvc eletroduto 1.1/2",1304385,3,120,ATIVO,UNIDADE,122.4,1.02
"Anel de vedação para Vaso Sanitário em Cera Padrão Universal",1304386,16,300,ATIVO,UNIDADE,1872,6.24
"bucha redução roscavel 1 x 3/4 pvc",1304389,76,106,ATIVO,UNIDADE,126.14,1.19
"te esgoto  75mm",1304391,456,100,ATIVO,UNIDADE,862,8.62
"Tinta Acrílica,acabamento fosco para Pintura de Pisos cor:am",1304392,555,182,ATIVO,GALAO,19819.8,108.9
"Telhas de barro portuguesa",1304393,561,16000,ATIVO,UNIDADE,16320,1.02
"tubo sold. 40mm com bolsa ,barras de 6m em PVC",1304395,539,1230,ATIVO,TUBO,9151.2,7.44
"Porta ext. almof. cedro 0,70 x 2,10",1304400,393,42,ATIVO,UNIDADE,13061.58,310.99
"Mangueira jardim 3/4 x 2,5mm",1304401,343,350,ATIVO,METRO,1477,4.22
"Parafuso fz 4,8 x 50mm",1304402,368,2550,ATIVO,UNIDADE,382.5,0.15
"Pá de corte (cortadeira) com cabo de madeira",1304403,362,70,ATIVO,UNIDADE,1993.6,28.48
"curva esgoto curta  75 x 90º",1306375,175,165,ATIVO,UNIDADE,1762.2,10.68
"Cx Descarga",1306376,180,725,ATIVO,UNIDADE,16066,22.16
"centro distrib. pvc ext. p/ 06  a 08 disjuntores",1306381,139,50,ATIVO,UNIDADE,192,3.84
"centro distrib. pvc ext. p/ 12  a 16 disjuntores",1306382,140,33,ATIVO,UNIDADE,1997.16,60.52
"ferro construçao 4,2 - 12m",1306384,221,2160,ATIVO,BARRA,15033.6,6.96
"adaptador curto soldavel 60 x 2",1306390,9,41,ATIVO,UNIDADE,255.02,6.22
"cabo de enxada confeccionado em madeira maciça 1,30 m.",1306394,87,217,ATIVO,UNIDADE,1636.18,7.54
"bucha redução roscavel 2 x 1.1/2 pvc",1306395,80,100,ATIVO,UNIDADE,836,8.36
"Solvente Tipo Água Rás",1306401,449,200,ATIVO,GALAO,7858,39.29
"trena com fita em fibra de vidro comprimento de 50m,com trav",1306410,513,95,ATIVO,UNIDADE,4569.5,48.1
"tubo esgoto em PVC 75mm",1306412,528,315,ATIVO,TUBO,2082.15,6.61
"joelho LR azul c/ bucha metal 20 x 1/2",1306421,267,95,ATIVO,UNIDADE,294.5,3.1
"piso cerâmico 45 x 45 A PEI-5 (chão)",1306424,379,1290,ATIVO,"METRO QUADRADO",17105.4,13.26
"Parafuso aço rosca soberba 3,9 x 25",1306432,363,5500,ATIVO,UNIDADE,330,0.06
"parafuso flangeado agulha 4,2 x 13 (forro)",1306433,365,6600,ATIVO,UNIDADE,396,0.06
"Massa Corrida PVA contendo 18L",1306434,356,152,ATIVO,BALDE,7288.4,47.95
"curva esgoto curta  40 x 90º",1308386,173,205,ATIVO,UNIDADE,403.85,1.97
"disco p/ ferro 12 x 1",1308390,189,135,ATIVO,UNIDADE,2421.9,17.94
"Balde de ferro galvanizado 10 litros",1308393,39,187,ATIVO,UNIDADE,2244,12
"broca aço rápido 10mm",1308394,57,110,ATIVO,UNIDADE,1714.9,15.59
"cadeado em latão maciço 35mm com chaves",1308398,109,128,ATIVO,UNIDADE,2046.72,15.99
"telha de cimento s/ amianto 1,22 x 0,50 x 4mm",1308405,472,450,ATIVO,UNIDADE,3901.5,8.67
"removedor tintas 900ML",1308406,429,176,ATIVO,LATA,4368.32,24.82
"Torneira metal p/ pia ¾ simples",1308409,510,290,ATIVO,UNIDADE,17539.2,60.48
"junção esgoto Y 100 x 50mm",1308419,284,170,ATIVO,UNIDADE,1625.2,9.56
"Prego com cabeça 12x12,pacote de 01 Kg",1308422,407,250,ATIVO,kg,3085,12.34
"marco cedro 0,70 x 2,10 x 0,16",1308423,352,129,ATIVO,UNIDADE,12279.51,95.19
"enxada em aço carbono",1310387,206,232,ATIVO,UNIDADE,5561.04,23.97
"abraçadeira pvc eletroduto 3/4",1310390,4,150,ATIVO,UNIDADE,277.5,1.85
"adaptador curto soldavel 32 x 1",1310391,7,45,ATIVO,UNIDADE,44.1,0.98
"caçamba carrinho de mao (pvc)",1310394,106,26,ATIVO,UNIDADE,901.16,34.66
"cal pintura 8kg",1310395,114,420,ATIVO,SACA,3019.8,7.19
"INTER. EMB 1 TEC-SIMPLES C/TOM. DIST 033-ES.",1310397,249,190,ATIVO,UNIDADE,1328.1,6.99
"telha s/ amianto 2,13 x 1,10 x 5mm",1310399,480,390,ATIVO,UNIDADE,11934,30.6
"rele fotoelétrico 1000w Eletronico",1310405,428,150,ATIVO,UNIDADE,3067.5,20.45
"te de cobre 22mm",1310409,453,70,ATIVO,UNIDADE,511,7.3
"Verniz Maritimo Brilhante Incolor 3,6l",1310410,549,110,ATIVO,GALAO,7669.2,69.72
"Tinta Acrílica,acabamento fosco para Pintura de Pisos cor: l",1310411,553,156,ATIVO,GALAO,17144.4,109.9
"tubo sold. 60mm com bolsa ,barras de 6m em PVC",1310412,541,1130,ATIVO,TUBO,17921.8,15.86
"torneira jardim metal esfera 1/2",1310413,508,252,ATIVO,UNIDADE,4924.08,19.54
"válvula de descarga c/acabamento 1.1/2",1310415,542,865,ATIVO,UNIDADE,68473.4,79.16
"tubo sold. 20mm com bolsa ,barras de 6m em PVC",1310417,536,348,ATIVO,TUBO,734.28,2.11
"lampada ELETRÔNICA 75 wats (economica)",1310420,293,980,ATIVO,UNIDADE,54880,56
"LONA PLASTICA PRETA",1310422,315,15500,ATIVO,METRO,16120,1.04
"Luva esgoto 75mm",1310425,325,85,ATIVO,UNIDADE,269.45,3.17
"janela mad. mista tipo guilhotina c/ veneziana 1,00x1,10m fe",1310428,253,100,ATIVO,UNIDADE,23140,231.4
"junção esgoto Y  75 x 50mm",1310432,283,70,ATIVO,UNIDADE,506.8,7.24
"porta int. semi-oca 0,60 x 2,10 pinus",1310437,395,108,ATIVO,UNIDADE,7204.68,66.71
"mangueira jardim 20mt 1/2 (borracha)",1310438,342,126,ATIVO,ROLO,4883.76,38.76
"marco cedro 0,60 x 2,10 x 0,16",1310439,351,129,ATIVO,UNIDADE,12279.51,95.19
"convertedor ferrugem 1 litro",1312399,158,110,ATIVO,LITRO,2545.4,23.14
"curva esgoto curta  50 x 90º",1312401,174,195,ATIVO,UNIDADE,1006.2,5.16
"curva esgoto curta 100 x 90º",1312402,176,195,ATIVO,UNIDADE,2406.3,12.34
"centro distrib. pvc ext. p/  1 disjuntor",1312403,138,50,ATIVO,UNIDADE,532,10.64
"centro distrib. pvc int. p/ 16 a 24 disjuntores",1312404,141,23,ATIVO,UNIDADE,1391.27,60.49
"cj tomada 10A 2p+T ABNT (interna)",1312405,150,400,ATIVO,UNIDADE,2320,5.8
"fio elétrico tipo flexível bitola 2 x 1,0mm",1312406,225,4200,ATIVO,METRO,4536,1.08
"Canaleta PVC com tampa,largura 50mm altura 10mm e compriment",1312408,120,290,ATIVO,UNIDADE,7777.8,26.82
"acabamento registro c50  1/2 x 1",1312409,5,240,ATIVO,UNIDADE,3993.6,16.64
"adaptador curto soldavel 50 x 1.1/2",1312410,8,53,ATIVO,UNIDADE,115.54,2.18
"ancinho c/ cabo 14 dentes (reforçado)",1312413,15,122,ATIVO,UNIDADE,1233.42,10.11
"broca aço rápido  4mm",1312414,54,110,ATIVO,UNIDADE,517,4.7
"cabo pp 2 x 2,5mm",1312415,98,3300,ATIVO,METRO,8316,2.52
"cabo rede comp. azul 8 x 24 AWG",1312416,102,2000,ATIVO,METRO,1680,0.84
"câmara de ar /carrinho de mão 350 x 8",1312417,117,52,ATIVO,UNIDADE,735.28,14.14
"cabo de pá de cavar",1312418,88,117,ATIVO,UNIDADE,644.67,5.51
"tijolo 9f. - 24 x 14 x 11,5cm",1312424,486,50200,ATIVO,UNIDADE,25602,0.51
"REJUNTE PARA CERAMICA",1312427,427,550,ATIVO,kg,1562,2.84
"te esgoto  40mm",1312429,454,120,ATIVO,UNIDADE,228,1.9
"te esgoto  50mm",1312430,455,120,ATIVO,UNIDADE,482.4,4.02
"Tinta Acrílica para Piso de quadra esportiva",1312433,557,170,ATIVO,GALAO,4241.5,24.95
"Mão-francesa reforçada 40cm",1312435,567,200,ATIVO,UNIDADE,2618,13.09
"tubo sold. 25mm com bolsa ,barras de 6m em PVC",1312438,537,1840,ATIVO,BARRA,4526.4,2.46
"tubo sold. 50mm com bolsa ,barras de 6m em PVC",1312439,540,1230,ATIVO,TUBO,10405.8,8.46
"joelho LR azul c/ bucha metal 25 x 3/4",1312442,269,105,ATIVO,UNIDADE,401.1,3.82
"luva LR azul com bucha metal 25 x 1/2",1312445,332,185,ATIVO,UNIDADE,606.8,3.28
"Pneu carrinho de mão 350 x 8 ( 4 lonas)",1312447,390,56,ATIVO,UNIDADE,1723.68,30.78
"cap esgoto 75mm",1314555,125,110,ATIVO,UNIDADE,371.8,3.38
"cx sifonada 100 x 150 x 50",1314557,184,110,ATIVO,UNIDADE,2440.9,22.19
"ferro mecânico 1/2          6m",1314558,223,860,ATIVO,BARRA,28887.4,33.59
"fechadura para gaveta 31mm",1314561,211,165,ATIVO,UNIDADE,1301.85,7.89
"brita nº 01",1314563,53,645,ATIVO,"METRO CUBICO",52773.9,81.82
"bucha redução roscavel 1 x 1/2 pvc",1314568,75,106,ATIVO,UNIDADE,84.8,0.8
"te redução sold. 50 x 25mm",1314571,463,90,ATIVO,UNIDADE,503.1,5.59
"telha s/ amianto 1,83 x 0,50 x 4mm",1314573,477,1510,ATIVO,UNIDADE,13544.7,8.97
"telha s/ amianto 2,13 x 1,10 x 6mm",1314574,481,560,ATIVO,UNIDADE,21280,38
"tijolo maciço 19 x 9 x 5,3",1314576,487,7080,ATIVO,UNIDADE,3398.4,0.48
"Tinta Acrílica acab. fosco p/ pisos ciment. (vermelho oxido)",1314577,496,173,ATIVO,BALDE,19185.7,110.9
"vassoura grama de aço c/ cabo regulável",1314580,547,355,ATIVO,UNIDADE,6375.8,17.96
"LAMPADA LED TUBULAR 18W 6500K",1314587,579,1280,ATIVO,UNIDADE,30592,23.9
"tubo esgoto em PVC 100mm",1314592,525,1880,ATIVO,TUBO,13122.4,6.98
"LUVA ESGOTO 50MM",1314595,324,165,ATIVO,UNIDADE,268.95,1.63
"Luva esgoto 150mm",1314596,327,90,ATIVO,UNIDADE,1513.8,16.82
"junção esgoto Y 50mm",1314598,285,100,ATIVO,UNIDADE,526,5.26
"porta sanfonada 80 x 2,10 (pvc)",1314603,401,45,ATIVO,UNIDADE,4203.9,93.42
"Parafuso aço rosca soberba 4,2 x 50",1314605,364,3500,ATIVO,UNIDADE,700,0.2
"cap esgoto  40mm",1316612,123,155,ATIVO,UNIDADE,195.3,1.26
"cap esgoto 100mm",1316613,126,120,ATIVO,UNIDADE,585.6,4.88
"ferro construçao 5/16 - 12m",1316618,222,1160,ATIVO,BARRA,26668.4,22.99
"Ferro chato 1 x 3/16 6m",1316621,217,330,ATIVO,BARRA,12599.4,38.18
"disjuntor termomagnético monofásico, nema de 30a",1316623,192,90,ATIVO,UNIDADE,1024.2,11.38
"Eletrocalha perfilado barra 38x38x6m",1316624,202,175,ATIVO,BARRA,8223.25,46.99
"fechadura, material caixa aço zincado (maçaneta tipo L)",1316625,215,360,ATIVO,UNIDADE,15379.2,42.72
"BOIA PVC 3/4 - CX DAGUA",1316630,51,120,ATIVO,UNIDADE,1428,11.9
"cabo sintenax  4,0mm",1316635,104,1400,ATIVO,METRO,3416,2.44
"cadeado em latão maciço 40mm com chaves",1316636,110,121,ATIVO,UNIDADE,2210.67,18.27
"Telha de cimento s/ amianto 1,22 x 1,10 x 5mm",1316640,473,640,ATIVO,UNIDADE,11776,18.4
"Rebite alumínio 4,0 x 10mm",1316643,420,3000,ATIVO,UNIDADE,120,0.04
"silicone acético incolor 280 gramas",1316645,447,312,ATIVO,TUBO,3856.32,12.36
"Mão-francesa reforçada 20cm",1316649,568,200,ATIVO,UNIDADE,1502,7.51
"trena com fita em fibra de vidro comprimento de 30m,com trav",1316650,512,55,ATIVO,UNIDADE,1759.45,31.99
"tubo sold. 32mm com bolsa ,barras de 6m em PVC",1316653,538,430,ATIVO,BARRA,1917.8,4.46
"LAMPADA LED TUBULAR 9W 6500K",1316654,294,1500,ATIVO,UNIDADE,29295,19.53
"Luva LR azul com bucha metal 20 x 1/2",1316658,331,180,ATIVO,UNIDADE,576,3.2
"prego forro galv. 13 x 10",1316659,416,175,ATIVO,kg,2877,16.44
"joelho de cobre 22mm",1316660,254,80,ATIVO,UNIDADE,561.6,7.02
"Prego com cabeça 10x10,pacote de 01 Kg",1316664,406,250,ATIVO,kg,4205,16.82
"Prego com cabeça 17x27,pacote de 01 Kg",1316665,410,1100,ATIVO,kg,9911,9.01
"Marco cedro 0,80 x 2,10 x 0,16",1316669,353,136,ATIVO,UNIDADE,12945.84,95.19
"conector p/ haste terra - cabo 35mm",1318643,157,112,ATIVO,UNIDADE,1270.08,11.34
"conector haste terra",1318644,156,105,ATIVO,UNIDADE,289.8,2.76
