descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Chave phillips 3/16x6 (polegadas).",1297625,449,3,ATIVO,PEÇA,13.89,4.63
"Cola instantânea super aderente 5g (tipo super bonder)",1297626,459,10,ATIVO,UNIDADE,38.5,3.85
"Corda poliester/ seda trançada 2mm",1297627,465,200,ATIVO,METRO,60,0.3
"Martelo Carpinteiro 25 mm",1297628,518,2,ATIVO,PECAS,33.4,16.7
"Lamina máquina cortar grama 1",1297629,493,5,ATIVO,UNIDADE,40,8
"Lamina Serra Dente 24 Bi-Metal",1297630,496,5,ATIVO,UNIDADE,12.5,2.5
"LIMA TRIANGULAR MURÇA 8",1297631,507,3,ATIVO,UNIDADE,60,20
"Prego telheiro 18x30",1297632,550,10,ATIVO,kg,86.3,8.63
"Rebite N° 416",1297633,557,10,ATIVO,CENTO,69,6.9
"Trena com 3 metros",1297634,574,10,ATIVO,UNIDADE,65.1,6.51
"Chave de fenda 1/4x4 (polegadas)",1297635,428,3,ATIVO,PEÇA,12.15,4.05
"Chave de fenda cotoco 1/4x1.1/2 (polegadas)",1297636,441,3,ATIVO,PEÇA,8.64,2.88
"CABO P/ PICARETA",1297637,412,5,ATIVO,UNIDADE,35.25,7.05
"CADEADO 35mm (MARCA PADO)",1297638,416,10,ATIVO,UNIDADE,169,16.9
"ABRAÇADEIRA ROSCA SEM FIM REGULÁVEL 5/16",1297648,357,50,ATIVO,UNIDADE,33,0.66
"ABRAÇADEIRA ROSCA SEM FIM REGULÁVEL 3/8",1297649,356,50,ATIVO,UNIDADE,27.5,0.55
"ARCO DE SERRA",1297650,371,3,ATIVO,PECAS,44.85,14.95
"BROCA DE AÇO RAPIDO 9MM",1297652,391,10,ATIVO,PECAS,81,8.1
"Desempenadeira aço lisa",1299655,469,3,ATIVO,PEÇA,20.4,6.8
"Chave phillips cotoco 3/16x1.1/12 (polegadas)",1299656,454,3,ATIVO,PEÇA,8.64,2.88
"Corda poliester/ seda trançada 10mm",1299657,462,200,ATIVO,METRO,184,0.92
"Fita dupla face fixa forte 12mm X 3mts",1299658,491,15,ATIVO,ROLO,147,9.8
"LINHA NYLON LARANJA QUADRADA 3,00mm",1299659,509,500,ATIVO,METRO,205,0.41
"PRENDEDOR DE PORTA P/PISO FZ CROMADO",1299660,551,15,ATIVO,UNIDADE,75,5
"vassoura grama de aço c/ cabo regulável",1299661,576,5,ATIVO,UNIDADE,69,13.8
"Trapo p/ limpeza",1299662,571,20,ATIVO,kg,113,5.65
"Serra Copo 2 (7pçs)",1299663,566,10,ATIVO,UNIDADE,229,22.9
"BUCHA PLASTICA 7mm",1299664,403,10,ATIVO,CENTO,23,2.3
"Chave de fenda 1/4x5 (polegadas)",1299665,429,3,ATIVO,PEÇA,9.33,3.11
"Chave phillips 1/4x6 (polegadas).",1299666,444,3,ATIVO,PEÇA,19.59,6.53
"CABO DE AÇO GALVANIZADO 1/8 (3.2mm)",1299667,406,100,ATIVO,METRO,304,3.04
"ADESIVO POLIURETANO 500ML (ESPUMA EXPANSIVA)",1299680,359,15,ATIVO,UNIDADE,244.65,16.31
"ABRAÇADEIRA ROSCA SEM FIM REGULÁVEL 1/2",1299681,353,50,ATIVO,UNIDADE,52.5,1.05
"BROCA DE AÇO RAPIDO 5MM",1299682,387,10,ATIVO,PECAS,27.8,2.78
"Disco refratário 12.",1301727,475,5,ATIVO,PEÇA,80,16
"Fechadura p/ WC",1301728,488,25,ATIVO,UNIDADE,457.5,18.3
"CLIPS P/ CABO DE ACO 1/8",1301729,457,100,ATIVO,UNIDADE,35,0.35
"Pá de Corte s/ cabo",1301730,526,5,ATIVO,PECAS,78.2,15.64
"MOSQUETÃO C/ ROSCA 1/4",1301731,521,20,ATIVO,UNIDADE,32.2,1.61
"Lamina Serra Dente 18 Bi-Metal",1301732,495,5,ATIVO,UNIDADE,12.5,2.5
"Parafuso 6,0mm x 40 philips bicromatizado",1301734,533,10,ATIVO,CENTO,80.5,8.05
"BUCHA PLASTICA 6mm.",1301735,402,10,ATIVO,CENTO,12.7,1.27
"Chave de fenda 1/8x3  (polegadas)",1301736,432,3,ATIVO,PEÇA,5.01,1.67
"Chave de fenda 1/8x6 (polegadas)",1301737,434,3,ATIVO,PEÇA,6.57,2.19
"ARAME GALVANIZADO N. 18",1301747,368,15,ATIVO,kg,172.5,11.5
"ARAME GALVANIZADO 16",1301748,367,15,ATIVO,kg,136.35,9.09
"Alicate rebitator profissional",1301749,365,3,ATIVO,PEÇA,62.1,20.7
"Alicate pressão 10",1301750,364,3,ATIVO,PEÇA,45.54,15.18
"ABRAÇADEIRA ROSCA SEM FIM REGULÁVEL 5/8",1301751,358,50,ATIVO,UNIDADE,63.5,1.27
"BARRA ROSCÁVEL 1/4",1301752,379,15,ATIVO,UNIDADE,24.3,1.62
"Disco de Corte Diamantado Segmentado 110x 20mm - 4.3/8 x 3/4",1303816,472,10,ATIVO,PEÇA,80.5,8.05
"DISCO DE CORTE FINO INOX/ALUMINIO 4.1/2X115mm",1303817,473,8,ATIVO,UNIDADE,18.4,2.3
"Desempenadeira aço dentada 12X24",1303818,468,3,ATIVO,PEÇA,20.4,6.8
"Corda poliester/ seda trançada 8mm",1303819,467,200,ATIVO,METRO,172,0.86
"mascara descartavel facial s/valvula PFF1",1303820,519,50,ATIVO,UNIDADE,60.5,1.21
"LIMA QUADRADA BASTARDA 8",1303821,502,3,ATIVO,UNIDADE,48,16
"Chave phillips 3/16x5 (polegadas)",1303822,448,3,ATIVO,PEÇA,11.73,3.91
"Rebite N° 408",1303823,555,10,ATIVO,CENTO,69,6.9
"Prego 10 X 10",1303824,545,10,ATIVO,kg,115,11.5
"PNEU PARA CARRINHO DE MÃO 3,50 X 8",1303825,540,10,ATIVO,UNIDADE,350,35
"Pneu p/ carrinho de mão",1303826,538,5,ATIVO,UNIDADE,74.75,14.95
"BUCHA PLASTICA 12mm",1303827,400,10,ATIVO,CENTO,40.3,4.03
"Rebite N° 410",1303828,556,10,ATIVO,CENTO,69,6.9
"SERRA WIDEA PARA MAQUITA 110MM 24D",1303829,567,20,ATIVO,UNIDADE,161,8.05
"Serra Copo 1 (7pçs)",1303830,565,10,ATIVO,UNIDADE,229,22.9
"Chave de fenda 3/16x4 (polegadas)",1303831,435,3,ATIVO,PEÇA,10.35,3.45
"Chave de fenda 3/8x10 (polegadas)",1303832,437,3,ATIVO,PEÇA,27.6,9.2
"Camara de ar p/ pneu do carrinho de mão",1303833,421,10,ATIVO,UNIDADE,120,12
"ARALDITE CINZA 23GR 10minutos",1303844,366,10,ATIVO,UNIDADE,158,15.8
"Alicate de corte diagonal 6.",1303845,361,5,ATIVO,PEÇA,97.7,19.54
"BROCA DE AÇO RAPIDO 8MM",1303846,390,10,ATIVO,PECAS,81,8.1
"BROCA DE VIDEA 8MM",1303866,397,10,ATIVO,UNIDADE,36.8,3.68
"Desengripante 300ml.",1305790,471,15,ATIVO,UNIDADE,69,4.6
"Enxada s/ cabo",1305791,479,10,ATIVO,UNIDADE,66.7,6.67
"Fechadura para armário redonda",1305792,489,25,ATIVO,UNIDADE,166.75,6.67
"Chave phillips cotoco 1/4x1.1/2 (polegadas)",1305793,453,3,ATIVO,PEÇA,8.64,2.88
"Chave teste 1/8 X 3",1305794,455,3,ATIVO,PEÇA,9.33,3.11
"Parafuso 4,5mm x 40 philips bicromatizado",1305795,530,10,ATIVO,CENTO,57.5,5.75
"Parafuso 3,5mm x 30 philips bicromatizado",1305796,528,10,ATIVO,CENTO,57.5,5.75
"Lamina máquina cortar grama 2",1305797,494,5,ATIVO,UNIDADE,40,8
"LIMA CHATA BASTARDA 8",1305798,498,3,ATIVO,UNIDADE,27,9
"Linha nylon 080 100mt",1305799,508,3,ATIVO,ROLO,13.8,4.6
"Chave phillips 1/4x5 (polegadas)",1305800,443,3,ATIVO,PEÇA,15.15,5.05
"Rebite N° 406",1305801,554,10,ATIVO,CENTO,49.5,4.95
"Rebite N° 506",1305802,558,10,ATIVO,CENTO,102.4,10.24
"Trena 5Mtx19mm c/ trava",1305803,573,20,ATIVO,UNIDADE,224,11.2
"Serrote temperado 22",1305804,568,3,ATIVO,UNIDADE,91.5,30.5
"BUCHA PLASTICA 5mm.",1305805,401,10,ATIVO,CENTO,11.5,1.15
"Cabo p/ pá de juntar",1305806,411,10,ATIVO,UNIDADE,47.5,4.75
"CADEADO 20mm (MARCA PADO)",1305807,413,10,ATIVO,UNIDADE,71.3,7.13
"Picareta s/ cabo",1305808,536,3,ATIVO,PECAS,89.7,29.9
"CADEADO 40mm (MARCA PADO)",1305809,417,10,ATIVO,UNIDADE,137.5,13.75
"ALICATE PARA CRIMPAR RJ 45",1305821,363,3,ATIVO,PEÇA,94.89,31.63
"ABRAÇADEIRA ROSCA SEM FIM REGULÁVEL 3/16",1305822,355,50,ATIVO,UNIDADE,63.5,1.27
"BROCA DE AÇO RAPIDO 10MM",1305823,384,10,ATIVO,PECAS,57.5,5.75
"DUREPOXI 100g",1307870,477,10,ATIVO,UNIDADE,101.2,10.12
"enxada com cabo 20 cm",1307871,478,12,ATIVO,UNIDADE,124.2,10.35
"Espátula de aço c/ cabo nº 10",1307872,481,3,ATIVO,PEÇA,9.33,3.11
"Esquadro 30 centímetros 12",1307873,482,3,ATIVO,UNIDADE,17.25,5.75
"Fechadura Interna Cromada",1307874,486,25,ATIVO,UNIDADE,630,25.2
"FITA ADESIVA SILVER TAPE 45mm X 5mts",1307875,490,15,ATIVO,ROLO,67.5,4.5
"JOGO DE SERRA COPO EM AÇO CARBONO 5 PEÇAS",1307876,492,3,ATIVO,UNIDADE,60,20
"MOTOCOMPRESSOR DE AR 2HP 24 LITROS 8 Bar",1307877,522,1,ATIVO,UNIDADE,0,1.0E-4
"Marreta 1kg com cabo",1307878,517,3,ATIVO,PECAS,40.62,13.54
"LIMA MEIA CANA BASTARDA 8",1307879,500,3,ATIVO,UNIDADE,159,53
"LIMA REDONDA BASTARDA 8",1307880,504,3,ATIVO,UNIDADE,60,20
"Rebite N° 535",1307882,560,10,ATIVO,CENTO,102.4,10.24
"CHAPEU DE PALHA",1307883,423,12,ATIVO,UNIDADE,103.56,8.63
"Chave de fenda 1/4x6 (polegadas)",1307884,430,3,ATIVO,PEÇA,9.33,3.11
"CABO DE AÇO GALVANIZADO 1/4 (6.4mm)",1307885,405,100,ATIVO,METRO,518,5.18
"CADEADO 30mm (MARCA PADO)",1307886,415,10,ATIVO,UNIDADE,111.3,11.13
"ARAME GALVANIZADO N. 14",1307892,369,15,ATIVO,kg,136.35,9.09
"Arruela lisa 1/4.",1307893,374,10,ATIVO,CENTO,35,3.5
"BROCA DE VIDEA 5MM",1307894,394,10,ATIVO,UNIDADE,16.6,1.66
"Bota borracha preta c/ forro cano médio adulto",1307895,382,10,ATIVO,PAR,252,25.2
"Fechadura externa cromada maçaneta L",1309881,485,25,ATIVO,UNIDADE,630,25.2
"Chave phillips 5/16x8 (polegadas).",1309882,452,3,ATIVO,PEÇA,18.3,6.1
"Parafuso 5,0mm x 40 philips bicromatizado",1309883,531,10,ATIVO,CENTO,80.5,8.05
"LIMA TRIANGULAR BASTARDA 8",1309884,506,3,ATIVO,UNIDADE,60,20
"PRUMO 400GR",1309885,552,3,ATIVO,UNIDADE,27,9
"Prego 17 x 27",1309886,547,10,ATIVO,kg,72.6,7.26
"BUCHA PLÁSTICA 10 MM",1309887,399,10,ATIVO,CENTO,33.4,3.34
"TRENA 30 METROS",1309888,572,20,ATIVO,UNIDADE,444,22.2
"Chave de fenda 1/4x8 (polegadas)",1309889,431,3,ATIVO,PEÇA,13.5,4.5
"Chave de fenda 1/8x4 (polegadas)",1309890,433,3,ATIVO,PEÇA,5.82,1.94
"CADEADO 60mm (MARCA PADO)",1309891,420,10,ATIVO,UNIDADE,414,41.4
"Cabo p/ Enxada",1309892,408,10,ATIVO,UNIDADE,48.3,4.83
"CADEADO 50mm (MARCA PADO)",1309893,419,10,ATIVO,UNIDADE,229,22.9
"ARO DE FERRO PARA CARRINHO DE MAO",1309901,372,2,ATIVO,UNIDADE,27.6,13.8
"BROCA DE VIDEA 6MM",1309902,395,10,ATIVO,UNIDADE,29.2,2.92
"BROCA DE VIDEA 4MM",1309903,393,10,ATIVO,UNIDADE,16.6,1.66
"BARRA ROSCÁVEL 3/8",1309904,380,15,ATIVO,UNIDADE,34.5,2.3
"BARRA ROSCÁVEL 1/2",1309905,378,15,ATIVO,UNIDADE,155.7,10.38
"Arruela lisa 3/8.",1309906,375,10,ATIVO,CENTO,57.5,5.75
"Arruela lisa 1/2.",1309907,373,10,ATIVO,CENTO,161,16.1
"Corda poliester/ seda trançada 4mm",1311887,466,200,ATIVO,METRO,80,0.4
"desingripante 300ml",1311888,511,36,ATIVO,TUBO,165.6,4.6
"Cola Branca  1kg",1311889,458,10,ATIVO,UNIDADE,122.3,12.23
"Colher de Pedreiro nº 08",1311890,461,3,ATIVO,UNIDADE,21.18,7.06
