descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cabo HDMI 20 Metros",4376046,2,DESCLASSIFICADO,UND,317.16,158.58
"Cabo HDMI 1,8 Metros",4376047,10,DESCLASSIFICADO,UND,131,13.1
"Cabo VGA 1,8 Metros",4376048,10,DESCLASSIFICADO,UND,185.2,18.52
"Cabo VGA 10 Metros",4376049,2,NAO_COTOU,UND,0,0
"Cabo VGA 15 Metros",4376050,2,DESCLASSIFICADO,UND,165.82,82.91
Conectores,4376051,4,PERDEU,UND,504,126
"FONTE ATX",4376052,6,DESCLASSIFICADO,UND,989.82,164.97
"Fonte Universal para Notebook",4376053,5,DESCLASSIFICADO,UND,550.65,110.13
"Gravador de DVD",4376054,2,DESCLASSIFICADO,UND,153.26,76.63
"Memória DDR3 de 4GB",4376055,8,DESCLASSIFICADO,UND,2160,270
"Memória DDR3 de 8GB",4376056,4,DESCLASSIFICADO,UND,1996,499
"Memória DDR4 4GB",4376057,8,DESCLASSIFICADO,UND,2720,340
"Memória DDR4 8GB",4376058,4,DESCLASSIFICADO,UND,2596,649
"PATCH CORD",4376059,40,DESCLASSIFICADO,UND,840,21
"Adaptador USB Wifi",4376060,10,DESCLASSIFICADO,UND,1110,111
"PLACA DE REDE",4376061,10,DESCLASSIFICADO,UND,735,73.5
"PLACA DE VIDEO",4376062,10,DESCLASSIFICADO,UND,2290,229
"Placa mãe A",4376063,5,DESCLASSIFICADO,UND,2250,450
"Placa mãe B",4376064,5,DESCLASSIFICADO,UND,2456.9,491.38
"Processador A",4376065,3,DESCLASSIFICADO,UND,6024,2008
"Processador B",4376066,2,DESCLASSIFICADO,UND,4088,2044
"Processador C",4376067,3,DESCLASSIFICADO,UND,2178,726
"Processador D",4376068,2,DESCLASSIFICADO,UND,1750,875
"Notebook A",4376069,3,DESCLASSIFICADO,UND,9570,3190
"Notebook B",4376070,3,DESCLASSIFICADO,UND,8328,2776
"Notebook C",4376071,7,DESCLASSIFICADO,UND,27601,3943
"Notebook D",4376072,3,DESCLASSIFICADO,UND,10134.39,3378.13
"Apresentador sem fio",4376073,4,DESCLASSIFICADO,UND,484,121
"Base cooler para notebook",4376074,10,PERDEU,UND,820,82
"Microcomputador com Teclado e Mouse A",4376075,5,DESCLASSIFICADO,UND,19283.35,3856.67
"Microcomputador com Teclado e Mouse B",4376076,5,DESCLASSIFICADO,UND,23450,4690
"Microcomputador All-in-one",4376077,10,DESCLASSIFICADO,UND,55590,5559
"Monitor 19,5",4376078,5,DESCLASSIFICADO,UND,4130,826
"Monitor Smart TV",4376079,5,DESCLASSIFICADO,UND,6535,1307
"Monitor SLIM",4376080,2,NAO_COTOU,UND,0,0
"Monitor Profissional",4376081,2,DESCLASSIFICADO,UND,7598,3799
TELEVISOR,4376082,2,DESCLASSIFICADO,UND,6960,3480
PROJETOR.,4376083,2,DESCLASSIFICADO,UND,9160,4580
"Impressora Multifuncional Laser",4376084,3,DESCLASSIFICADO,UND,14607,4869
"Impressora Laser Multifuncional Colorida",4376085,3,DESCLASSIFICADO,UND,11550,3850
"SMARTPHONE A",4376086,8,DESCLASSIFICADO,UND,40560,5070
"GPS PORTÁTIL",4376087,2,DESCLASSIFICADO,UND,4360,2180
"Aparelho Telefônico IP",4376088,10,PERDEU,UND,3820,382
HEADSET,4376089,20,DESCLASSIFICADO,UND,4580,229
MOUSE,4376090,15,DESCLASSIFICADO,UND,578.25,38.55
"Kit Teclado e Mouse sem fio",4376091,15,DESCLASSIFICADO,UND,2625,175
"Teclado USB ultra fino",4376092,15,DESCLASSIFICADO,UND,825,55
"No-Break A",4376093,10,DESCLASSIFICADO,UND,8600,860
"No-Break B",4376094,10,DESCLASSIFICADO,UND,4500,450
"FILTRO DE LINHA",4376095,5,PERDEU,UND,500,100
"SWITCH KVM 8 PORTAS",4376096,2,DESCLASSIFICADO,UND,2634.32,1317.16
"SWITCH 24 PORTAS",4376097,3,NAO_COTOU,UND,0,0
"Roteador WiFi",4376098,4,NAO_COTOU,UND,0,0
"Central IP",4376099,2,NAO_COTOU,UND,0,0
"Placa de Processamento de Dados",4376100,2,NAO_COTOU,UND,0,0
"PATCH PANEL.",4376101,2,NAO_COTOU,UND,0,0
"Voice Panel",4376102,2,DESCLASSIFICADO,UND,2100,1050
"Cabo de Rede;",4376103,3,DESCLASSIFICADO,UND,1479,493
"HD Interno SATA 1TB",4376104,5,DESCLASSIFICADO,UND,1505,301
"Pen Drive de 16 GB",4376105,10,DESCLASSIFICADO,UND,500,50
"HD externo de 1 TB",4376106,5,DESCLASSIFICADO,UND,1850,370
"HD Interno SATA 2TB",4376107,5,DESCLASSIFICADO,UND,2385,477
"HD Notebook 1TB",4376108,5,DESCLASSIFICADO,UND,1790,358
"SSD de 480 GB",4376109,5,DESCLASSIFICADO,UND,7150,1430
"Pilha AA",4376110,40,DESCLASSIFICADO,UND,354.8,8.87
"Pilha AAA",4376111,40,DESCLASSIFICADO,UND,533.2,13.33
"Bateria 3V",4376112,10,PERDEU,UND,86.4,8.64
"Servidor Rack",4376113,1,NAO_COTOU,UND,0,0
"Servidor de Rádio On Line",4376114,2,NAO_COTOU,UND,0,0
"Suporte Universal Veicular Magnético para Smartphone",4376115,25,PERDEU,UND,3200,128
"SMARTPHONE B",4376116,8,DESCLASSIFICADO,UND,42960,5370
"Caixa de som portátil",4376117,2,DESCLASSIFICADO,UND,7060,3530
