descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Contra ângulo odontológico para endodontia",1264096,1,2,ATIVO,UNIDADE,4400,2200
"Ponta de ultrasson nº 37 Perio Sub Universal",1264097,2,50,ATIVO,UNIDADE,3800,76
"Ponta de ultrasson nº 32 Perio E",1264098,3,50,ATIVO,UNIDADE,8000,160
"Ponta de ultrasson nº 39 Perio Supra Universal",1264099,4,50,ATIVO,UNIDADE,8000,160
"Contra Ângulo Oscilatório Endo-Eze Arios PB 4:1",1264100,5,2,ATIVO,UNIDADE,4580,2290
"Organizador multi uso plástico 25 x 35 x 15cm.",1264101,13,40,ATIVO,UNIDADE,896.8,22.42
"Organizador multi uso plástico  18 x 25 x 12cm",1264102,14,40,ATIVO,UNIDADE,627.6,15.69
"Pedra de afiar Arkansas fina",1264103,16,10,ATIVO,UNIDADE,320,32
"Abridor De Boca Abritec - infantil",1264104,21,6,ATIVO,UNIDADE,39.6,6.6
"Abridor De Boca Abritec - adulto",1264105,22,6,ATIVO,UNIDADE,39.6,6.6
"Espelho de mão com cabo",1264106,23,50,ATIVO,UNIDADE,1050,21
"Lima Rotatoria Endo-Eze Tilo - PEDO/C.E 16mm - 19mm",1264107,24,5,ATIVO,kit,575,115
