acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1034,2018,"Aplicacoes Diretas","Outras Especificações",12,1005202,4465067,"SEC. MUN. DE EDUCAÇÃO"," ",1005,361,
