descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Fórmula infantil de segmento para lactentes a partir do 6º m",4436767,500,VENCEU,LAT,11020,22.04
"Fórmula infantil de seguimento base de proteínas soja segund",4436768,60,PERDEU,LAT,2472,41.2
"Fórmula infantil para lactentes à base de porteina de soja",4436769,60,VENCEU,LAT,3397.8,56.63
"Fórmula infantil para lactentes até 06 meses base de leite d",4436770,2500,VENCEU,LAT,40000,16
"Fórmula infantil para recém-nascidos pré-termo e/ou de alto",4436772,96,VENCEU,LAT,2688,28
"Formula para lactentes que apresentem regurgitação e/ou refl",4436776,300,VENCEU,LAT,7890,26.3
