descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Centrífuga de mesa com controle microprocessado",1262174,44,1,ATIVO,UNIDADE,6600,6600
Eppendorff,1262175,41,1000,ATIVO,UNIDADE,30,0.03
"Corate Lugol",1262176,40,6,ATIVO,UNIDADE,211,35.1667
"Cálices de plástico com base e com abertura de 7 cm",1262177,37,200,ATIVO,UNIDADE,474,2.37
"Corante Azul de Cresil Brilhante",1262178,36,2,ATIVO,UNIDADE,49.66,24.83
"Ponteiras amarelas tipo universal vol. 0-200 microlitros, pa",1262179,32,25,ATIVO,PAC,213,8.52
"Ponteiras azuis tipo eppendorff vol. 200-1000 microlitros, p",1262180,31,25,ATIVO,PAC,512,20.48
"Placas de Kline de vidro  p/ VDRL com 12 escavações",1262181,30,12,ATIVO,UNIDADE,456,38
"Adesivo (bandagem) estéril indicado p/ uso após punção venos",1262182,29,60000,ATIVO,UNIDADE,1800,0.03
"Laminas sem lapidação p/ microscópio- cx c/ 50 unidades",1262183,19,100,ATIVO,CAIXA,263,2.63
"Pipeta de vidro graduada com volume de 10 ml",1262184,26,10,ATIVO,UNIDADE,17,1.7
"Pipeta de vidro graduada com volume de 05 ml",1262185,25,10,ATIVO,UNIDADE,16.2,1.62
"Pipeta de vidro graduada com volume de 01 ml",1262186,24,50,ATIVO,UNIDADE,81,1.62
"Tubo capilar de vidro s/ heparina-cx c/ 500 unidades",1262187,23,12,ATIVO,CAIXA,104,8.6667
"Corante p/ hematologia May Grunwald",1262188,22,18,ATIVO,LITRO,578.7,32.15
"Corante p/ hematologia Giensa",1262189,21,18,ATIVO,LITRO,810,45
"Lâminas com a extremidade fosca p/ baciloscopia (tuberculose",1262190,20,100,ATIVO,CAIXA,306,3.06
"LAMINULAS  20x20 CX C/ 100 UNI",1262191,18,100,ATIVO,CAIXA,149,1.49
"Beta HCG teste rápido imunocromatografico",1262192,15,1900,ATIVO,TESTE,1550,0.81579
"Pote plástico com tampa de rosca descartável p/ coleta de 60",1262193,27,65000,ATIVO,UNIDADE,14300,0.22
"Óleo de imersão para microscopia",1262195,28,10,ATIVO,FRASCO,119,11.9
