ano,data,dataVencimento,itens,numero,ocorrencias
2018,2018-03-19,2019-03-19,"itens_79c4b592-c7b7-4759-b447-57af9e357659.csv",120," "
2018,2018-03-19,2019-03-19,"itens_63d3a739-3f2f-4dc9-a4d3-1b8f5c92b90d.csv",118," "
2018,2018-03-19,2019-03-19,"itens_eaa3ef89-4646-487f-84e7-b41e9cbfc252.csv",124," "
2018,2018-03-19,2019-03-19,"itens_138d33f1-5829-4f1e-a438-2bf458a2d096.csv",115," "
2018,2018-03-19,2019-03-19,"itens_f255fce7-9321-4dc4-ad89-802d3b8a71e6.csv",123," "
2018,2018-03-19,2019-03-19,"itens_fed4485c-2912-4e19-bd2e-9ded50175f96.csv",19," "
2018,2018-03-19,2019-03-19,"itens_dd1e8deb-8835-4ba1-a107-fef51401d605.csv",114," "
2018,2018-03-19,2019-03-19,"itens_24873049-6494-4f72-a315-2d7e58ff3804.csv",116," "
2018,2018-03-19,2019-03-19,"itens_19cfb6ab-4f24-492d-97ef-e97c938c90ae.csv",117," "
2018,2018-03-19,2019-03-19,"itens_78b8ea44-e371-4a4c-b91f-401b68055312.csv",119," "
2018,2018-03-19,2019-03-19,"itens_6a76489f-0ae3-4cfd-9f68-d403cc7d510a.csv",122," "
2018,2018-03-19,2019-03-19,"itens_12331351-bfd0-4937-8590-45db918eef19.csv",121," "
