descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
ACHOCOLATADO.,4301214,800,PERDEU,KG,7440,9.3
"ACUCAR REFINADO",4301216,2000,PERDEU,KG,4720,2.36
"AMIDO DE MILHO - peso líquido 500g",4301218,700,PERDEU,KG,3675,5.25
"ARROZ INTEGRAL",4301219,100,PERDEU,KG,299,2.99
"BOLACHA ÁGUA E SAL",4301226,500,PERDEU,EMB,2425,4.85
CAFÉ-,4301227,1000,PERDEU,PCT,12980,12.98
COLORAU,4301230,300,PERDEU,KG,1830,6.1
"Doce de Leite",4301233,500,PERDEU,POT,2225,4.45
"EXTRATO DE TOMATE",4301235,2000,PERDEU,KG,5020,2.51
"FERMENTO EM PO",4301239,600,PERDEU,KG,3450,5.75
"MACARRÃO -",4301245,1400,PERDEU,PCT,4172,2.98
MAIONESE,4301248,200,PERDEU,UNI,810,4.05
MARGARINA,4301249,350,PERDEU,PCT,1960,5.6
"MILHO VERDE",4301251,600,PERDEU,UND,1068,1.78
"ÓLEO DE SOJA NÃO TRANSGÊNICO",4301252,2500,PERDEU,UN,10250,4.1
"PRESUNTO FATIADO",4301257,800,PERDEU,KG,17536,21.92
"sal refinado iodado",4301259,550,PERDEU,KG,808.5,1.47
"SALSICHA VERMELHA;",4301260,300,PERDEU,PCT,5418,18.06
"SUCO NATURAL",4301263,3750,VENCEU,LT,96000,25.6
"SUCO NATURAL",4301264,1250,VENCEU,LT,32000,25.6
VINAGRE;,4301266,700,PERDEU,UND,1183,1.69
"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",4301269,2500,PERDEU,KG,42225,16.89
"CARNE - PALETA GROSSA EM CUBOS",4301270,1500,PERDEU,KG,25440,16.96
"PERNIL SUÍNO CORTADO EM CUBOS",4301271,1500,VENCEU,KG,21150,14.1
"FILE DE PEIXE CONGELADO (TILÁPIA)",4301272,1200,PERDEU,KG,31284,26.07
"FILÉ DE FRANGO CONGELADO IQF,  SASSAMI",4301273,1000,PERDEU,KG,10230,10.23
"Acém Bovino Moído",4301275,2000,VENCEU,KG,33600,16.8
"Acém Bovino",4301276,1200,VENCEU,KG,20460,17.05
