descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Condimento colorífíco em pó",1298107,85,60,ATIVO,EMBALAGEM,210,3.5
"CARNE BOVINA COSTELA DE BOI",1298113,4,250,ATIVO,kg,3725,14.9
"CARNE BOVINA CORTE FRALDINHA",1302229,6,350,ATIVO,kg,7332.5,20.95
BACON,1304343,13,180,ATIVO,kg,3924,21.8
"Carne defumada tipo charque",1312373,7,20,ATIVO,kg,456,22.8
"CARNE BOVINA CORTE ACÉM",1312374,2,200,ATIVO,kg,3472,17.36
"LINGUIÇA TOSCANA",1318619,12,50,ATIVO,kg,684.5,13.69
"CARNE SUÍNA COSTELA DE PORCO",1318621,10,550,ATIVO,kg,8085,14.7
