descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Esponja de fibra sintética  110mmX75mmX20mm",1298138,31,9250,ATIVO,UNIDADE,4532.5,0.49
"Saco plástico de lixo domestico 50 litros",1298140,68,2700,ATIVO,PACOTE,19575,7.25
"Pano de copa e cozinha",1298141,54,2500,ATIVO,UNIDADE,2975,1.19
"Pá de lixo plástica,com cabo em plástico rígido.Medindo 25cm",1298142,53,200,ATIVO,UNIDADE,330,1.65
"LIMPADOR E NEUTRALIZADOR DE ODORES 5 lItros",1298145,13,410,ATIVO,GALAO,18450,45
"Saco plástico de lixo domestico de polietileno,com capacidad",1300210,66,3000,ATIVO,PACOTE,46200,15.4
"Dispensador em plástico rígido duplo para copos de café e ág",1300211,24,65,ATIVO,UNIDADE,1163.5,17.9
"Lixeira 15 litros com tampa e pedal",1302251,39,340,ATIVO,UNIDADE,4386,12.9
"LIMPADOR E DESINFETANTE DE USO GERAL A BASE DE QUARTENARIO D",1302252,36,1240,ATIVO,UNIDADE,18476,14.9
"Sabão em barra",1302254,57,3500,ATIVO,PACOTE,11025,3.15
"Luva para Limpeza Tamanho Grande cano longo",1304365,48,1850,ATIVO,PAR,3422.5,1.85
"Desinfetante Desengordurante - 5 litros",1304369,18,638,ATIVO,GALAO,28072,44
"NEUTRALIZADOR DE ODORES 300 ml",1306366,51,940,ATIVO,UNIDADE,7426,7.9
"VASSOURA DE PALHA",1306368,73,5200,ATIVO,UNIDADE,35880,6.9
"Luva para Limpeza Tamanho Medio cano 3/4",1308377,45,6700,ATIVO,PAR,9179,1.37
"Flanela para limpeza na cor laranja",1308379,33,1950,ATIVO,UNIDADE,1501.5,0.77
"Esfregão de Aço, estilo palha de aço.",1308380,29,5800,ATIVO,UNIDADE,1566,0.27
"Desinfetante Desengordurante - 5 litros",1308383,17,212,ATIVO,GALAO,9328,44
"LIMPADOR BACTERICIDA CONCENTRADO - 5 litros",1312394,34,282,ATIVO,UNIDADE,34686,123
"Saco plástico de lixo domestico de polietileno,com capacidad",1312395,65,1000,ATIVO,PACOTE,15400,15.4
"Luva para Limpeza Tamanho Pequeno",1314550,47,2650,ATIVO,PAR,4902.5,1.85
"Luva para Limpeza Tamanho Pequeno cano 3/4",1314551,46,6200,ATIVO,PAR,8990,1.45
"Detergente Líquido de uso geral 5 litros",1314553,22,6650,ATIVO,GALAO,48212.5,7.25
"LIMPADOR E NEUTRALIZADOR DE ODORES 5 lItros",1314554,14,1230,ATIVO,GALAO,55350,45
"LIMPADOR BACTERICIDA CONCENTRADO - 5 litros",1316608,35,848,ATIVO,UNIDADE,104304,123
"Saca de tecido 100 % alvejado",1316609,60,7800,ATIVO,UNIDADE,13182,1.69
"DESINCRUSTANTE 1litro",1316610,12,1160,ATIVO,UNIDADE,16704,14.4
"Esponja de lã de Aço.",1318634,32,6400,ATIVO,PACOTE,4992,0.78
"Lixeira 08 litros produzida em polietileno, vazada.",1318635,37,350,ATIVO,UNIDADE,962.5,2.75
"Mop úmido (refil)",1318636,50,1580,ATIVO,UNIDADE,13588,8.6
"Saca de tecido crua",1318637,61,7100,ATIVO,PACOTE,12709,1.79
"Luva para Limpeza Tamanho Médio cano longo",1318638,49,2500,ATIVO,PAR,4625,1.85
"Balde Plástico Resistente, capacidade 20 litros",1318639,7,970,ATIVO,UNIDADE,4607.5,4.75
"Cabo de alumínio com suporte e adaptador para Mop Úmido",1318640,8,830,ATIVO,UNIDADE,7428.5,8.95
