descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FARINHA DE CEREAIS - Mix",1297618,21,162,ATIVO,kg,3126.6,19.3
"fermento biologico",1301717,25,935,ATIVO,EMBALAGEM,20383,21.8
"GELEIA DIET - sabores diversos.",1301719,49,21,ATIVO,kg,1848,88
"BISCOITO SALGADO INTEGRAL",1301720,9,8075,ATIVO,kg,65084.5,8.06
"BISCOITO MARIA 1 KG.",1301724,8,10200,ATIVO,kg,74358,7.29
"FARINHA DE TRIGO 25 KG",1303807,23,53550,ATIVO,kg,136552.5,2.55
OREGANO,1303809,37,51,ATIVO,EMBALAGEM,4029,79
"BISCOITO TIPO COOKIES DIET - DIVERSOS SABORES",1305783,44,85,ATIVO,kg,3952.5,46.5
"FILÉ DE FRANGO CONGELADO (SASSAMI) - NA CENTRAL",1307856,64,3740,ATIVO,kg,31378.6,8.39
"BISCOITO SALGADO TIPO ÁGUA E SAL",1307860,11,8670,ATIVO,kg,63204.3,7.29
"LEITE INTEGRAL ZERO LACTOSE EM PÓ",1307862,51,1071,ATIVO,kg,29988,28
"BISCOITO DE NATA.",1307864,6,8925,ATIVO,kg,65063.25,7.29
"BISCOITO SALGADO TIPO ÁGUA E SAL",1309874,10,2890,ATIVO,kg,21068.1,7.29
"Biscoito Maisena",1309876,7,9350,ATIVO,kg,75361,8.06
"ALIMENTO A BASE DE SOJA - ORIGINAL",1316090,43,2210,ATIVO,LITRO,14365,6.5
"MACARRÃO DE ARROZ - sem glúten e sem ovos",1316091,52,85,ATIVO,kg,459,5.4
"BISCOITO DE CÔCO",1316094,5,7650,ATIVO,kg,55768.5,7.29
"FARINHA DE TRIGO 25 KG",1318082,22,17850,ATIVO,kg,45517.5,2.55
