descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SALBUTAMOL 0,4MG/ML XAROPE 100 ML",1263271,522,4120,ATIVO,FRASCO,3666.8,0.89
"SALBUTAMOL 2MG",1263272,524,10860,ATIVO,COMPRIMIDO,1981.95,0.1825
"SALMETEROL + FLUTICASONA 25MCG+125MCG Minimo 120 doses",1263273,525,36,ATIVO,FRASCO,3457.44,96.04
"SALMETEROL + FLUTICASONA 25MCG+250MCG Minimo 120 doses",1263274,526,36,ATIVO,FRASCO,5617.8,156.05
"SALMETEROL + FLUTICASONA 25MCG+50MCG Minimo 120 doses",1263275,527,46,ATIVO,FRASCO,3708.52,80.62
"SECNIDAZOL 1000MG CPR",1263276,530,1000,ATIVO,COMPRIMIDO,527.4,0.5274
"SOLUÇÃO RINGER COM LACTATO DE SÓDIO 500 ML (SITEMA FECHADO)",1263277,540,100,ATIVO,UNIDADE,284.92,2.8492
"SULFAMETOXAZOL 200MG - TRIMETROPINA 40MG SOL ORAL 60ML",1263278,547,4860,ATIVO,FRASCO,7285.14,1.499
"SULFATO DE MAGNESIO 10% INJ 10ML",1263279,549,200,ATIVO,AMP,60.96,0.3048
"SULFATO FERROSO 25MG/ML XAROPE 120ML",1263280,554,3000,ATIVO,FRASCO,4254,1.418
"SULFATO FERROSO 50MG/ML GOTAS 30 ML",1263281,556,600,ATIVO,FRASCO,516,0.86
"Timolol 0,5%, frasco 5ml",1263282,567,800,ATIVO,FRASCO,927.2,1.159
"TRAMADOL, CLORIDRATO DE 100 MG SOL INJ. 2 ML",1263283,576,3300,ATIVO,AMP,2121.57,0.6429
"MESALAZINA 800MG CPR",1263284,651,2080,ATIVO,COMPRIMIDO,1653.81,0.7951
"RIFAMICINA 10MG/ML 20ML",1263308,514,100,ATIVO,FRASCO,250.9,2.509
"RANITIDINA CLORIDRATO  INJ. 2ML 50MG",1263309,513,4000,ATIVO,AMP,1596,0.399
"RANITIDINA CLORIDRATO  INJ. 2ML 25MG/ML",1263310,512,6910,ATIVO,AMPOLA,2757.09,0.399
"QUETIAPINA 100MG CPR",1263311,509,27220,ATIVO,COMPRIMIDO,11677.38,0.429
"AAS - ACIDO ACETILSALICILICO 500 MG",1263313,12,1000,ATIVO,COMPRIMIDO,58,0.058
