descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Sulfadiazina 500mg.",1261676,483,15000,ATIVO,COMPRIMIDO,2130,0.142
"QUETIAPINA 25mg",1261677,458,6000,ATIVO,COMPRIMIDO,834,0.139
"PREDNISONA 5 MG",1261678,450,161000,ATIVO,COMPRIMIDO,11575.9,0.0719
"Permetrina 50mg/mL - creme	Frasco 60mL",1261679,440,1100,ATIVO,FRASCO,2310,2.1
"Permetrina 10mg/mL loção / Frasco 60mL",1261680,439,4500,ATIVO,FRASCO,5310,1.18
"PARACETAMOL 500 MG",1261681,430,1100000,ATIVO,COMPRIMIDO,35530,0.0323
"ONDANSETRONA 4MG CPR",1261682,422,6000,ATIVO,COMPRIMIDO,11460,1.91
"OMEPRAZOL 20 MG",1261683,420,3000000,ATIVO,CAP,194700,0.0649
"MONONITRATO DE ISOSSORBIDA 10 MG/ 1 ML INJETAVEL",1261684,389,100,ATIVO,AMP,197,1.97
"Midazolam 5mg/5mL (injetável)",1261685,386,100,ATIVO,AMP,109,1.09
"METRONIDAZOL 4% SUSPENSÃO ORAL C/ 100ML",1261686,380,10600,ATIVO,FRASCO,20352,1.92
"METOCLOPRAMIDA - 0,4% - GOTAS - FRASCO 10ML",1261687,374,6000,ATIVO,FRS,3120,0.52
"Metil Prednisolona Inj. 500mg",1261688,368,320,ATIVO,AMP,3760,11.75
"MEBENDAZOL 20 MG/ML SUSP ORAL 30 ML",1261690,358,5000,ATIVO,FRASCO,4915,0.983
"MEBENDAZOL 100 MG",1261691,357,26000,ATIVO,COMPRIMIDO,832,0.032
"LEVONEGESTREL 0,15 MG + ETINILESTRODIOL 0,03MG CARTELA COM",1261692,337,180000,ATIVO,UNIDADE,4266,0.0237
"Ivermectina 6 mg",1261693,323,5000,ATIVO,COMPRIMIDO,840,0.168
"ITRACONAZOL 100MG",1261694,322,9000,ATIVO,UNIDADE,5400,0.6
"HIDROCLOROTIAZIDA 50 mg",1261695,300,14000,ATIVO,UNIDADE,487.2,0.0348
"HALOPERIDOL 5 MG SOL INJ 1ML",1261696,293,800,ATIVO,AMP,696,0.87
"GLIBENCLAMIDA 5 MG",1261697,278,700000,ATIVO,COMPRIMIDO,11200,0.016
"FUROSEMIDA 40 MG",1261698,274,600000,ATIVO,COMPRIMIDO,13140,0.0219
"Finasterida 5 mg",1261699,262,50000,ATIVO,COMPRIMIDO,11500,0.23
"Enalapril 20mg",1261700,238,500000,ATIVO,COMPRIMIDO,18000,0.036
"Sulfadiazina de Prata Creme 1%, Tubo 50gr",1261701,484,4000,ATIVO,TBO,13920,3.48
"DIPIRONA 500 MG",1261702,223,600000,ATIVO,COMPRIMIDO,37200,0.062
"SULFADIAZINA DE PRATA 1% 400 GR",1261703,485,10,ATIVO,UNIDADE,202.5,20.25
"TANSULOSINA 0,4MG CPR",1261704,493,17000,ATIVO,COMPRIMIDO,14280,0.84
"ESCITALOPRAM, OXALATO 10MG CPR",1261725,548,2500,ATIVO,COMPRIMIDO,387.5,0.155
"vitaminas complexo B solução injetável - ampola de 2mL",1261726,531,10000,ATIVO,AMP,6990,0.699
"VITAMINAS DO COMPLEXO B",1261727,530,70000,ATIVO,COMPRIMIDO,2205,0.0315
"TIAMAZOL 10MG CPR",1261728,500,300,ATIVO,COMPRIMIDO,111,0.37
"Tenoxicam 20 mg pó para solução injetável com solução diluen",1261729,494,550,ATIVO,AMP,1809.5,3.29
"Sulfato ferroso 125mg/mL solução oral  30ml",1261730,490,1700,ATIVO,FRASCO,1104.83,0.6499
"Diazepam 5mg",1261731,209,6000,ATIVO,COMPRIMIDO,244.8,0.0408
"Metil Prednisolona Inj. 125mg",1261732,367,320,ATIVO,AMP,1916.8,5.99
"Codeina+Paracetamol 30mg+500mg",1261733,190,18000,ATIVO,COMPRIMIDO,4140,0.23
"DIAZEPAM 10MG",1261745,207,800000,ATIVO,CAP,34400,0.043
"CLORPROMAZINA 100 MG",1261764,183,200000,ATIVO,COMPRIMIDO,31400,0.157
"CLORETO DE SÓDIO 0,9% 500ML  SISTEMA FECHADO",1261765,169,2000,ATIVO,FRASCO,4400,2.2
"CLORETO DE SÓDIO 0,9% 250ML sistema fechado",1261766,168,3000,ATIVO,FRASCO,5250,1.75
"Ciprofloxacino, Cloridrato de 400mg/200mL (injetável)",1261767,147,2000,ATIVO,AMP,88400,44.2
"CIPROFIBRATO 100MG CPR",1261768,145,12000,ATIVO,COMPRIMIDO,3600,0.3
"CINARIZINA 75 MG COMP.",1261769,144,80000,ATIVO,CXS,6920,0.0865
"CINARIZINA 25MG CPR",1261770,143,40000,ATIVO,COMPRIMIDO,2500,0.0625
"CETOCONAZOL SHAMPOO 2%",1261771,135,360,ATIVO,FRASCO,1270.8,3.53
"CETOCONAZOL 20MG/G CREME",1261772,134,10000,ATIVO,TUBO,14500,1.45
"CARBONATO DE LITIO 300MG",1261773,121,500000,ATIVO,COM,75000,0.15
"BROMETO DE N. BUTIL ESCOPOLAMINA 10 MG COMP",1261774,99,200000,ATIVO,AMP,70000,0.35
"ATORVASTATINA 10MG CPR",1261775,62,600,ATIVO,COMPRIMIDO,124.8,0.208
"CIMETIDINA 300 MG SOL INJ. 2 ML",1261776,142,2000,ATIVO,AMPOLA,1140,0.57
"ANLODIPINO 10MG CPR",1261778,57,100000,ATIVO,COMPRIMIDO,4900,0.049
"ALOPURINOL 100 MG",1261779,37,60000,ATIVO,COMPRIMIDO,2070,0.0345
"Água destilada 5ml, Ampola 5ml",1261780,32,10000,ATIVO,AMP,1560,0.156
"ÁCIDO FÓLICO 5 MG",1261781,21,300000,ATIVO,COMPRIMIDO,11100,0.037
"Medroxiprogesterona 150mg/mL 1ml",1261782,12,400,ATIVO,AMP,3228.8,8.072
"AAS - ÁCIDO ACETILSALICÍLICO 100 MG",1261783,5,3000000,ATIVO,COMPRIMIDO,51000,0.017
"Anlodipino, besilato 5mg",1261788,58,650000,ATIVO,COMPRIMIDO,11375,0.0175
