descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Agulha para costura a mão",1243370,1,50,ATIVO,PACOTE,223.5,4.47
"BASTÃO PARA COLA QUENTE PEQUENO",1243371,2,10,ATIVO,kg,177.8,17.78
"Fita de Cetim Extra fina",1243372,12,40,ATIVO,UNIDADE,120,3
"BOLA DE ISOPOR 75mm",1243373,3,65,ATIVO,UNIDADE,37.7,0.58
"BOLA DE ISOPOR 50mm",1243374,4,240,ATIVO,UNIDADE,117.6,0.49
"Carbono para tecido",1243375,7,15,ATIVO,PACOTE,524.7,34.98
FIBRA,1243376,9,250,ATIVO,kg,6020,24.08
"FITA DE CETIM",1243377,11,25,ATIVO,ROLO,397.5,15.9
"Fita de cetim larga",1243378,13,30,ATIVO,UNIDADE,143.4,4.78
"Linha de Costura",1243379,18,8,ATIVO,CAIXA,1183.84,147.98
"LINHA PARA BORDADO A MÃO",1243380,19,150,ATIVO,ROLO,285,1.9
"LINHA PARA CROCHÊ",1243381,20,100,ATIVO,ROLO,902,9.02
"Papel Termocolante para patchwork",1243382,21,100,ATIVO,METRO,1589,15.89
"PISTOLA COLA QUENTE PEQUENA",1243383,25,15,ATIVO,UNIDADE,184.8,12.32
"TECIDO OXFORD",1243384,33,95,ATIVO,METRO,807.5,8.5
"TECIDO PARA PATCHWORK",1243385,34,120,ATIVO,METRO,1680,14
TESOURA,1243386,38,15,ATIVO,UNIDADE,297,19.8
"TOALHA DE LAVABO",1243387,39,120,ATIVO,UNIDADE,453.6,3.78
"TOALHAS DE ROSTO COLORIDAS",1243388,40,120,ATIVO,UNIDADE,718.8,5.99
"TECIDO SACA BRANCA",1243389,36,120,ATIVO,UNIDADE,862.8,7.19
