descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Armário com 2 portas",4435542,110,VENCEU,UN,32340,294
"Armário arquivo .",4435543,10,VENCEU,UN,2960,296
"Cadeira giratória tipo executiva.",4435544,147,PERDEU,UNI,34986,238
"Cadeira fixa 4 pés (palito) com reforço, para obeso, tipo ex",4435545,50,VENCEU,UN,4800,96
"Cadeira estofada fixa 4 pés (palito), modelo executiva",4435546,208,PERDEU,UN,14123.2,67.9
"Poltrona tipo longarina 3 lugares executiva",4435547,120,DESCLASSIFICADO,CJ,43920,366
"Armário aberto tipo Prateleira",4435548,54,PERDEU,UNI,29970,555
"Mesa simples, estrutura madeira em MDF com quatro pés, para",4435549,40,PERDEU,UN,6240,156
"Mesa reunião oval",4435550,5,DESCLASSIFICADO,UN,6000,1200
"Mesa reunião oval",4435551,1,DESCLASSIFICADO,UN,1440,1440
"Mesa Escrivaninha em MDF",4435552,70,VENCEU,UNI,18130,259
"Balcão atendimento estrutura em MDF 18mm",4435553,3,PERDEU,UNI,2760,920
"Televisor colorido 42 polegadas Led, com suporte de parede a",4435591,9,PERDEU,UN,16110,1790
"Refrigerador tipo doméstico 2 portas capacidade 280 LT",4435595,12,DESCLASSIFICADO,UN,22680,1890
