descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Lidocaína 2% gel 30g",1328419,163,9000,ATIVO,BISNAGA,20331,2.259
"Midazolam, maleato 5mg/mL 3ml",1328420,183,2000,ATIVO,COMPRIMIDO,2756,1.378
"NITROFURANTOINA 100 MG",1328421,191,2000,ATIVO,COMPRIMIDO,500,0.25
"Noretisterona 0,35mg",1328422,194,15000,ATIVO,COMPRIMIDO,2248.5,0.1499
"Omeprazol 20mg.",1328423,197,3800000,ATIVO,CAPSULA,219260,0.0577
"Paracetamol 200mg/ml solucao oral 15ml",1328424,200,27000,ATIVO,FRASCO,18198,0.674
"Sais de reidratação oral 3,5+1,5+2,9+20g/envelope. Pó sachê",1328425,217,20000,ATIVO,SACHE,8580,0.429
"Sulfadiazina de prata 1% pomada pote com 400g",1328426,224,300,ATIVO,POTE,6810,22.7
"Dexametasona 0,1% creme 10g",1328473,83,30000,ATIVO,BISNAGA,29400,0.98
"Levotiroxina sódica 50 mcg",1328475,161,250000,ATIVO,COMPRIMIDO,19500,0.078
"Levotiroxina sódica 25mcg",1328505,160,250000,ATIVO,COMPRIMIDO,19500,0.078
"Ibuprofeno 50mg/mL 30ml",1328506,140,15000,ATIVO,FRASCO,15450,1.03
"Aciclovir 50 mg/g creme",1328574,2,1000,ATIVO,BISNAGA,2099,2.099
"Acido Acetilsalicilico 100mg",1328575,3,2000000,ATIVO,COMPRIMIDO,37800,0.0189
"Amoxicilina 250mg+ Ácido clavulânico",1328576,23,10000,ATIVO,FRASCO,139900,13.99
"Amoxicilina 500mg+ Ácido clavulânico 125mg",1328578,25,250000,ATIVO,COM,183750,0.735
"Carbamazepina 20mg/mL",1328579,52,3000,ATIVO,FRASCO,37800,12.6
"Carbonato de cálcio 1250 mg - equivalente a 500mg elementar.",1328580,53,80000,ATIVO,COMPRIMIDO,5280,0.066
"CINARIZINA 75MG",1328581,65,220000,ATIVO,COMPRIMIDO,21120,0.096
"cloranfenicol + aminoacidos + metionina + retinol",1328582,74,360,ATIVO,BISNAGA,3362.4,9.34
"Clorpromazina, cloridrato 100mg.",1328583,78,300000,ATIVO,COMPRIMIDO,52140,0.1738
"Diclofenaco sódico 50mg",1328584,89,400000,ATIVO,COMPRIMIDO,8360,0.0209
"Dimenidrato 50mg + piridoxina 50mg/mL 1ml",1328585,91,18000,ATIVO,AMP,23220,1.29
"Dimeticona 75mg/mL 10ml",1328586,93,8000,ATIVO,FRASCO,6080,0.76
"Dipirona 500mg",1328587,94,1000000,ATIVO,COMPRIMIDO,68000,0.068
"Fosfato de sódio monobásico + Fosfato de Sódio dibásico 16 g",1328588,121,1500,ATIVO,FRASCO,6300,4.2
"Haloperidol 5mg/mL  1ml",1328589,131,3000,ATIVO,AMP,3090,1.03
"Hidroxido de aluminio 60mg + Hidroxido de magnésio 40mg/mL",1328590,138,500,ATIVO,FRASCO,975,1.95
"Captopril 25mg .",1328591,50,2000000,ATIVO,COMPRIMIDO,30000,0.015
"Levotiroxina sódica 100mcg",1328592,159,150000,ATIVO,COMPRIMIDO,11700,0.078
