descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Anlodipino, besilato 5mg",1328400,27,1500000,ATIVO,COMPRIMIDO,30000,0.02
"Brometo de N-butilescopolamina 4mg/mL + dipirona sódica 500m",1328401,44,24000,ATIVO,AMP,28080,1.17
"CARBONATO DE LITIO 300MG",1328402,55,250000,ATIVO,COM,52100,0.2084
"Clopidogrel 75mg comprimido revestido",1328403,73,215000,ATIVO,COMPRIMIDO,62135,0.289
"Glicazida 30mg liberação prolongada",1328404,125,60000,ATIVO,COMPRIMIDO,6000,0.1
"Isossorbida, dinitrato 5mg sublingual",1328405,145,150000,ATIVO,COMPRIMIDO,37500,0.25
"Medroxiprogesterona 150mg/mL 1ml",1328406,169,1200,ATIVO,AMP,10800,9
"METFORMINA 500MG",1328407,170,1400000,ATIVO,COMPRIMIDO,81200,0.058
"Metoclopramida, cloridrato 10mg",1328408,176,180000,ATIVO,COMPRIMIDO,17640,0.098
"Nortriptilina 50 mg.",1328409,195,4000,ATIVO,CAPSULA,1520,0.38
"Risperidona 1mg",1328410,215,30000,ATIVO,COMPRIMIDO,2340,0.078
"Risperidona 2mg",1328411,216,35000,ATIVO,COMPRIMIDO,3290,0.094
"SINVASTATINA 20MG",1328412,220,700000,ATIVO,COMPRIMIDO,34300,0.049
