descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Abafador de ruidos",4371606,15,VENCEU,UND,505.5,33.7
"Avental Raspa 1,00 X 0,60 s/ emenda",4371607,20,VENCEU,UND,758,37.9
"Bota PVC preta cano medio",4371608,50,VENCEU,PAR,1840,36.8
"Botina c/ elástico sola PU BI-DENSIDADE com bico de proteção",4371609,100,VENCEU,PAR,4690,46.9
"Botina com elastico sola PU BI-DENSIDADE",4371610,600,VENCEU,PAR,26520,44.2
"Capa chuva PVC forrado com manga CA - G",4371611,100,VENCEU,UND,2210,22.1
"Capacete classe B CONTER CA",4371612,20,VENCEU,UND,350,17.5
"Chapeu de palha aba longa",4371613,200,PERDEU,UND,2100,10.5
"Cinto tipo paraquedista.",4371614,2,VENCEU,UND,1590,795
"Cone 50cm preto/amarelo",4371615,50,PERDEU,UND,695,13.9
"Cone 75cm preto/amarelo",4371616,50,PERDEU,UND,1660,33.2
"CREME OLEO/GRAXA 200GR GRUPO 3",4371617,40,VENCEU,UND,476,11.9
"Creme protetor solar FPS-30 bisnaga 120GR",4371618,500,VENCEU,UND,7450,14.9
"Jardineira saneamento com bota",4371619,10,VENCEU,UND,2450,245
"Luva algodão pigmentada 4 fios",4371620,400,VENCEU,PAR,980,2.45
"Luva nitrilica",4371621,100,VENCEU,PAR,620,6.2
"Luva raspa 07cm com ref CONTER CA",4371622,400,VENCEU,PAR,3920,9.8
"Luva Tricotada Grip - CONTER CA",4371623,400,VENCEU,PAR,2920,7.3
"LUVA VAQUETA CONTER CA",4371624,400,VENCEU,PAR,7280,18.2
"Luva vaqueta para cobertura CA",4371625,25,VENCEU,PAR,2005,80.2
"Maleta de couro para ferramenta.",4371626,2,PERDEU,UND,374,187
"MANGA PARA SOLDA CONTER CA",4371627,5,VENCEU,PAR,188,37.6
"Óculos de proteção em policarbonato (incolor, fume) CONTER C",4371628,250,VENCEU,UND,1075,4.3
"Óculos de segurança com tonalidade 5.0 CONTER CA",4371629,20,VENCEU,UND,626,31.3
"Protetor (NRR SF 16DB) CONTER CA",4371630,300,VENCEU,PAR,576,1.92
"PROTETOR FACIAL PTG INCOLOR 158C CONTER CA",4371631,3,VENCEU,UND,125.4,41.8
"Respirador com carvão ativado e valvula CONTER CA",4371632,200,VENCEU,UND,860,4.3
