ano,data,dataVencimento,itens,numero,ocorrencias
2018,2018-08-09,2019-08-09,"itens_a96ce491-78c5-4c55-9028-70ba327339d1.csv",75," "
2018,2018-08-09,2019-08-09,"itens_fd7bb076-dd2f-4abd-ae56-b2477293ab38.csv",73," "
2018,2018-08-09,2019-08-09,"itens_2548ee5e-2a90-4eb1-88b5-b0e3efc391c0.csv",70," "
2018,2018-08-09,2019-08-09,"itens_38fa550f-7339-4654-b55c-fe690f8b8fba.csv",72," "
2018,2018-08-09,2019-08-09,"itens_1c64ec4c-74cf-4b15-81d1-5a2f8bebbd9f.csv",76," "
2018,2018-08-09,2019-08-09,"itens_a1455f67-a199-4880-8da1-b2cfda49579e.csv",74," "
2018,2018-08-09,2019-08-09,"itens_dd87bad3-4a1b-4a63-83f6-c6418fe47c10.csv",65," "
2018,2018-08-09,2019-08-09,"itens_1ff0deba-fd40-4908-a23c-7f1a0b5e81f8.csv",67," "
2018,2018-08-09,2019-08-09,"itens_b8765e07-b71a-4cb1-9551-23289070c86c.csv",68," "
2018,2018-08-09,2019-08-09,"itens_0fccfb77-4a07-4eff-8e91-0990aad2d071.csv",13," "
2018,2018-08-09,2019-08-09,"itens_f2988f06-ce49-4274-805b-4dcd45b6195d.csv",66," "
2018,2018-08-09,2019-08-09,"itens_09477643-e922-410f-bdde-ae8282353bbd.csv",71," "
2018,2018-08-09,2019-08-09,"itens_4f4cb427-2c3f-40ef-956b-2df65acc2928.csv",69," "
