ano,data,dataVencimento,itens,numero,ocorrencias
2018,2018-12-14,2019-12-14,"itens_4f3cc99a-a2a9-49b8-95bc-f7c5f9a6f377.csv",21," "
2018,2018-12-14,2019-12-14,"itens_32523c81-1f8e-46b3-93a2-aa00dfda2684.csv",126," "
2018,2018-12-14,2019-12-14,"itens_0f66bece-19b1-47e8-98f8-fa1ba541831c.csv",127," "
