descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Luva para Limpeza Tamanho Grande cano 3/4",1298069,29,50,ATIVO,PAR,84.5,1.69
"Detergente Líquido Neutro de uso geral 500 mL;",1298071,16,500,ATIVO,UNIDADE,500,1
"Sabonete líquido.",1300126,42,100,ATIVO,GALAO,900,9
"Desinfetante de uso geral 5 Litros.",1302182,13,400,ATIVO,GALAO,2080,5.2
"Escovão para Limpeza de chão",1304296,19,20,ATIVO,UNIDADE,120,6
"Agua Sanitária 1 Litro.",1306284,1,300,ATIVO,UNIDADE,414,1.38
"Álcool etílico hidratado 96% (92,8º INPM) 1 litro;",1306285,4,200,ATIVO,LITRO,994,4.97
"Água Sanitária 5 Litros;",1310317,2,150,ATIVO,GALAO,675,4.5
"Sapolio cremoso;",1312326,48,500,ATIVO,UNIDADE,750,1.5
"Desinfetante de uso geral 500mL.",1312328,14,200,ATIVO,UNIDADE,220,1.1
"Balde Plástico Resistente;",1318580,6,20,ATIVO,UNIDADE,135,6.75
"Alvejante a base de hipoclorito de sódio 5 litros.",1318582,5,150,ATIVO,GALAO,1065,7.1
