descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"CARBONATO DE CALCIO + VIT D 500MG+400UI CPR (blister de no m",1263148,127,413000,ATIVO,COMPRIMIDO,53690,0.13
"CARBONATO DE CALCIO + VIT D 600MG+200UI CPR (blister de no m",1263149,128,100000,ATIVO,COMPRIMIDO,9300,0.093
"CILOSTAZOL 50MG CPR",1263150,149,5000,ATIVO,COMPRIMIDO,1400,0.28
"HALOPERIDOL 5 MG",1263152,313,245000,ATIVO,COMPRIMIDO,30380,0.124
"MEMANTINA 10MG CPR",1263153,402,3720,ATIVO,COMPRIMIDO,1302,0.35
"Metronidazol 4% susp. oral 80 ml",1263154,425,8010,ATIVO,FRASCO,58873.5,7.35
"NISTATINA CREME VAGINAL 60G  Contendo no MÍNIMO 1 APLICADOR",1263155,448,16700,ATIVO,TUB,51269,3.07
"PARACETAMOL 750 MG",1263156,478,60000,ATIVO,COMPRIMIDO,3354,0.0559
"PREDNISOLONA 3MG/ML 100ML SOL. ORAL",1263157,498,21150,ATIVO,FRASCO,108711,5.14
"SALBUTAMOL 100MCG SPRAY COM AEROSSOL",1263158,523,12300,ATIVO,FRASCO,76752,6.24
"SIMETICONA 40MG CPR",1263159,532,6180,ATIVO,COMPRIMIDO,550.02,0.089
"IODETO DE POTASSIO 2% XPE 60ML",1263163,344,2000,ATIVO,FRASCO,3700,1.85
"CARBONATO DE CALCIO 1.250MG EQV 500MG CA++ CPR",1263256,126,112000,ATIVO,COMPRIMIDO,7056,0.063
"BETAMETASONA (DIPROPIONATO 5MG + FOSFATO DISSÓDICO 2MG) SOL",1263268,88,300,ATIVO,AMP,885,2.95
"ALENDRONATO SÓDICO 10MG CPR",1263270,43,4000,ATIVO,COMPRIMIDO,2720,0.68
"BENZOATO DE BENZILA  25% 100 ML",1263289,84,800,ATIVO,FRASCO,2912,3.64
"ACIDO FÓLICO 0,2MG/ML SOL ORAL 30ML",1263391,21,400,ATIVO,FRASCO,2240,5.6
