descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Topiramato 50 mg TOPAMAX",1261396,508,6000,ATIVO,CPR,960,0.16
"Tioridazina 25mg",1261397,505,1600,ATIVO,COMPRIMIDO,528,0.33
"Risperidona 2mg",1261398,464,60000,ATIVO,COMPRIMIDO,7800,0.13
"Risperidona 1mg",1261399,463,153000,ATIVO,COMPRIMIDO,20196,0.132
"QUETIAPINA 100MG CPR",1261400,457,8000,ATIVO,COMPRIMIDO,3320,0.415
"PAROXETINA 20MG",1261401,432,25000,ATIVO,COMPRIMIDO,4375,0.175
"NIMESULIDA 100MG",1261402,396,350000,ATIVO,COMPRIMIDO,16800,0.048
"NIFEDIPINA 20MG RETARD",1261403,395,14400,ATIVO,COMPRIMIDO,1008,0.07
"MONTELUCASTE 10 mg",1261404,390,560,ATIVO,COMPRIMIDO,252,0.45
"LEVOFLOXACINO 500MG",1261405,333,3500,ATIVO,COMPRIMIDO,2467.5,0.705
"Lactulose Xarope 667mg, frasco 120ml",1261406,324,250,ATIVO,FRASCO,1287,5.148
"Isossorbida, mononitrato 40mg",1261407,320,103000,ATIVO,COMPRIMIDO,17201,0.167
"ISOSSORBIDA 5 MG SUB LINGUAL",1261439,318,90000,ATIVO,COMPRIMIDO,11700,0.13
"Haloperidol 2 mg/ml solução oral",1261556,291,600,ATIVO,FRASCO,1410,2.35
"Enalapril 5mg",1261558,239,250000,ATIVO,COMPRIMIDO,12000,0.048
"glimepirida 2mg",1261599,286,40300,ATIVO,COMPRIMIDO,2800.85,0.0695
"Dobutamina 250mg/20mL (injetável)",1261705,232,150,ATIVO,AMP,643.5,4.29
"Divalproato Sódico 250mg",1261706,229,2100,ATIVO,COMPRIMIDO,1155,0.55
"Dimenidrato  50mg,cloridrato de piridoxina 50mg inj 1ml",1261707,221,10000,ATIVO,AMP,10890,1.089
"DIMENIDRATO + PIRIDOXINA 25+5 MG / ML- GOTAS",1261708,219,1000,ATIVO,FRASCO,2030,2.03
"DIGOXINA 0,25 MG",1261709,216,150000,ATIVO,COMPRIMIDO,6495,0.0433
"DICLOFENACO DE POTASSIO 50 MG COMPRIMIDOS",1261710,214,300000,ATIVO,CAIXA,13470,0.0449
"DIAZEPAM 10 MG SOL. INJ. 2 ML",1261711,208,3000,ATIVO,AMPOLA,1497,0.499
"DEXCLORFENIRAMINA 2MG",1261712,204,50000,ATIVO,COMPRIMIDO,2850,0.057
"cumarina 15 mg+troxerrutina 90mg",1261713,197,5000,ATIVO,COMPRIMIDO,610,0.122
"ADRENALINA 1/1000 SOL. INJ. 1 ML (EPINEFRINA)",1261714,30,2500,ATIVO,AMPOLA,4747.5,1.899
"ACEBROFILINA 50MG/5ML",1261715,11,4500,ATIVO,FRASCO,15705,3.49
