descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"VITAMINAS DO COMPLEXO B SOL ORAL 30ML",1261565,532,120,ATIVO,FRASCO,300,2.5
"SULFATO FERROSO 40 MG",1261566,492,400000,ATIVO,COMPRIMIDO,11960,0.0299
"SIMETICONA 40MG CPR",1261567,478,3000,ATIVO,COMPRIMIDO,258,0.086
"SAIS P/ REIDRATAÇÃO ORAL ENVELOPE C/ SABOR",1261568,471,10000,ATIVO,ENVELOPE,6000,0.6
"SAIS P/ REIDRATAÇÃO ORAL",1261569,470,25000,ATIVO,ENVELOPE,10875,0.435
"PROMETAZINA 25 MG",1261570,451,200000,ATIVO,COMPRIMIDO,16980,0.0849
"PREDNISONA 20 MG",1261571,449,150000,ATIVO,COMPRIMIDO,22335,0.1489
"POLIVITAMINICO E SAIS MINERAIS CPR (VIT A. B1.B2.B6.B12.C.D3",1261572,445,150000,ATIVO,COMPRIMIDO,11850,0.079
"PARACETAMOL 750 MG",1261573,431,25000,ATIVO,COMPRIMIDO,1375,0.055
"Oxacarbamazepina 60mg/ml",1261574,426,200,ATIVO,FRASCO,4000,20
"NORFLOXACINA 400 MG",1261575,407,13000,ATIVO,COMPRIMIDO,2327,0.179
"IBUPROFENO 100MG/ML 30ML SUSP ORAL",1261576,308,8000,ATIVO,FRASCO,19200,2.4
"GLICINE MAX ISOFLAVONA 150MG (ISOFLAVONA)",1261577,279,1200,ATIVO,COMPRIMIDO,360,0.3
"GINKGO BILOBA 120MG CPR",1261578,277,500,ATIVO,COMPRIMIDO,290,0.58
"ESPIRONOLACTONA 100 MG",1261579,245,10000,ATIVO,COMPRIMIDO,4190,0.419
"DICLOFENACO SÓDICO 75MG/3ML",1261580,215,5000,ATIVO,AMP,2750,0.55
"CILOSTAZOL 50MG CPR",1261581,140,2000,ATIVO,COMPRIMIDO,580,0.29
"CEFTRIAXONA 1GR IM COM FRASCO DILUENTE",1261582,130,5000,ATIVO,AMPOLA,58500,11.7
"CEFALEXINA 500 MG CÁPSULAS.",1261583,129,280000,ATIVO,CAPSULA,97916,0.3497
"CARBONATO DE CALCIO + VIT D 600MG+200UI CPR (blister de no m",1261585,119,5000,ATIVO,COMPRIMIDO,475,0.095
"CARBONATO DE CALCIO + VIT D 500MG+400UI CPR (blister de no m",1261614,118,250000,ATIVO,COMPRIMIDO,47500,0.19
"BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 6,67MG+333,4MG/ML",1261615,98,3000,ATIVO,FRASCO,14670,4.89
"BROMETO DE N-BUTIL ESCOPOLAMINA + DIPIRONA 10MG+250MG CPR",1261616,96,200000,ATIVO,COMPRIMIDO,72980,0.3649
"BENZOATO DE BENZILA  25% 100 ML",1261646,76,3000,ATIVO,FRASCO,8640,2.88
"AZITROMICINA 200MG/5ML",1261647,66,20000,ATIVO,FRASCO,105800,5.29
"ALENDRONATO SÓDICO 10MG",1261648,35,3160,ATIVO,CPR,1640.04,0.519
"ACIDO FÓLICO 0,2MG/ML SOL ORAL 30ML",1261649,20,100,ATIVO,FRASCO,560,5.6
