descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FILÉ DE PEIXE - ENTREGA NA CENTRAL",1297616,62,170,ATIVO,UNIDADE,4989.5,29.35
"PERNIL SUÍNO CORTADO EM CUBOS (2x2) C/ ENTREGA NAS UNIDADES",1301714,60,1594,ATIVO,kg,21263.96,13.34
"PERNIL SUÍNO CORTADO EM CUBOS (2x2) C/ ENTREGA NA CENTRAL DE",1301715,59,850,ATIVO,kg,9732.5,11.45
"Doce de Leite",1303811,18,4420,ATIVO,POTE,27669.2,6.26
"PERNIL SUÍNO CORTADO EM CUBOS (2x2) C/ ENTREGA NAS UNIDADES",1316085,61,4781,ATIVO,kg,63730.73,13.33
"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",1316093,56,10710,ATIVO,kg,157437,14.7
"FILE DE PEIXE.",1318083,63,1275,ATIVO,kg,37421.25,29.35
"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",1318090,55,3570,ATIVO,kg,52514.7,14.71
